,Date,ESI,station
9359,1/8/17,-9999,2053:AL:SCAN
9360,2/12/17,-0.29170194,2057:AL:SCAN
9361,2/12/17,-0.3599588,2078:AL:SCAN
9362,2/12/17,-1.3115206,2177:AL:SCAN
9363,2/12/17,-0.34800422,2113:AL:SCAN
9364,2/12/17,0.18197568,2174:AL:SCAN
9365,2/12/17,0.16834165,2055:AL:SCAN
9366,2/12/17,0.36556834,2173:AL:SCAN
9367,2/12/17,-0.7201486,2180:AL:SCAN
9368,2/12/17,0.30668375,2114:AL:SCAN
9369,2/12/17,-0.5312037,2178:AL:SCAN
9370,2/12/17,-1.5052154,2181:AL:SCAN
9371,2/12/17,-0.6206847,2182:AL:SCAN
9372,2/12/17,0.16506231,2176:AL:SCAN
9373,2/12/17,-0.40814176,2056:AL:SCAN
9374,2/12/17,0.6838941,2179:AL:SCAN
9375,2/12/17,-0.07801918,2115:AL:SCAN
9376,2/12/17,-9999,2175:AL:SCAN
9377,2/12/17,-0.103392534,2053:AL:SCAN
9378,4/30/17,-0.5080464,2057:AL:SCAN
9379,4/30/17,-0.59233546,2078:AL:SCAN
9380,4/30/17,-0.8898483,2177:AL:SCAN
9381,4/30/17,-9999,2113:AL:SCAN
9382,4/30/17,-0.7797503,2174:AL:SCAN
9383,4/30/17,-1.3014525,2055:AL:SCAN
9384,4/30/17,0.73453134,2173:AL:SCAN
9385,4/30/17,1.2812445,2180:AL:SCAN
9386,4/30/17,-0.105374455,2114:AL:SCAN
9387,4/30/17,-1.0954461,2178:AL:SCAN
9388,4/30/17,0.5964356,2181:AL:SCAN
9389,4/30/17,1.162394,2182:AL:SCAN
9390,4/30/17,0.5187234,2176:AL:SCAN
9391,4/30/17,-0.22501379,2056:AL:SCAN
9392,4/30/17,0.9188418,2179:AL:SCAN
9393,4/30/17,-1.3776947,2115:AL:SCAN
9394,4/30/17,-9999,2175:AL:SCAN
9395,4/30/17,-1.9017861,2053:AL:SCAN
9396,11/19/17,2.0520198,2057:AL:SCAN
9397,11/19/17,1.0188687,2078:AL:SCAN
9398,11/19/17,0.38743854,2177:AL:SCAN
9399,11/19/17,1.35841,2113:AL:SCAN
9400,11/19/17,1.1311142,2174:AL:SCAN
9401,11/19/17,-9999,2055:AL:SCAN
9402,11/19/17,1.4649035,2173:AL:SCAN
9403,11/19/17,-0.20665517,2180:AL:SCAN
9404,11/19/17,1.4615611,2114:AL:SCAN
9405,11/19/17,0.20560445,2178:AL:SCAN
9406,11/19/17,-0.044098623,2181:AL:SCAN
9407,11/19/17,-0.3744011,2182:AL:SCAN
9408,11/19/17,0.65508604,2176:AL:SCAN
9409,11/19/17,1.037195,2056:AL:SCAN
9410,11/19/17,0.8739029,2179:AL:SCAN
9411,11/19/17,0.6347437,2115:AL:SCAN
9412,11/19/17,0.08296876,2175:AL:SCAN
9413,11/19/17,0.62098134,2053:AL:SCAN
9414,11/5/17,0.88135797,2057:AL:SCAN
9415,11/5/17,0.7940444,2078:AL:SCAN
9416,11/5/17,1.1569303,2177:AL:SCAN
9417,11/5/17,1.1676086,2113:AL:SCAN
9418,11/5/17,1.6303501,2174:AL:SCAN
9419,11/5/17,-9999,2055:AL:SCAN
9420,11/5/17,0.70528954,2173:AL:SCAN
9421,11/5/17,1.0250261,2180:AL:SCAN
9422,11/5/17,1.1350192,2114:AL:SCAN
9423,11/5/17,1.720758,2178:AL:SCAN
9424,11/5/17,1.2401863,2181:AL:SCAN
9425,11/5/17,0.4509039,2182:AL:SCAN
9426,11/5/17,0.81355363,2176:AL:SCAN
9427,11/5/17,0.9172507,2056:AL:SCAN
9428,11/5/17,1.1816005,2179:AL:SCAN
9429,11/5/17,1.5656087,2115:AL:SCAN
9430,11/5/17,1.1039902,2175:AL:SCAN
9431,11/5/17,0.40515998,2053:AL:SCAN
9432,10/1/17,0.7681232,2057:AL:SCAN
9433,10/1/17,0.31591034,2078:AL:SCAN
9434,10/1/17,0.20490736,2177:AL:SCAN
9435,10/1/17,1.0555179,2113:AL:SCAN
9436,10/1/17,0.19970821,2174:AL:SCAN
9437,10/1/17,-0.39940366,2055:AL:SCAN
9438,10/1/17,0.025914544,2173:AL:SCAN
9439,10/1/17,0.33463556,2180:AL:SCAN
9440,10/1/17,-0.017711477,2114:AL:SCAN
9441,10/1/17,0.5164268,2178:AL:SCAN
9442,10/1/17,0.32653713,2181:AL:SCAN
9443,10/1/17,1.2639623,2182:AL:SCAN
9444,10/1/17,-0.32851803,2176:AL:SCAN
9445,10/1/17,0.98374027,2056:AL:SCAN
9446,10/1/17,0.56081235,2179:AL:SCAN
9447,10/1/17,0.78708637,2115:AL:SCAN
9448,10/1/17,0.44414952,2175:AL:SCAN
9449,10/1/17,1.4847432,2053:AL:SCAN
9450,4/16/17,-0.93672013,2057:AL:SCAN
9451,4/16/17,-2.1781623,2078:AL:SCAN
9452,4/16/17,-0.63386804,2177:AL:SCAN
9453,4/16/17,-0.15671141,2113:AL:SCAN
9454,4/16/17,-0.9624661,2174:AL:SCAN
9455,4/16/17,-0.08671589,2055:AL:SCAN
9456,4/16/17,-0.4023933,2173:AL:SCAN
9457,4/16/17,1.2590452,2180:AL:SCAN
9458,4/16/17,0.5068968,2114:AL:SCAN
9459,4/16/17,-0.29124472,2178:AL:SCAN
9460,4/16/17,0.18711281,2181:AL:SCAN
9461,4/16/17,0.87692666,2182:AL:SCAN
9462,4/16/17,-0.012720725,2176:AL:SCAN
9463,4/16/17,-1.3621259,2056:AL:SCAN
9464,4/16/17,-0.48531923,2179:AL:SCAN
9465,4/16/17,-1.4363331,2115:AL:SCAN
9466,4/16/17,-1.0261569,2175:AL:SCAN
9467,4/16/17,-0.8328791,2053:AL:SCAN
9468,6/18/17,1.7035482,2057:AL:SCAN
9469,6/18/17,-9999,2078:AL:SCAN
9470,6/18/17,1.8653063,2177:AL:SCAN
9471,6/18/17,-9999,2113:AL:SCAN
9472,6/18/17,1.5310624,2174:AL:SCAN
9473,6/18/17,-9999,2055:AL:SCAN
9474,6/18/17,-9999,2173:AL:SCAN
9475,6/18/17,-9999,2180:AL:SCAN
9476,6/18/17,1.0115879,2114:AL:SCAN
9477,6/18/17,1.0862943,2178:AL:SCAN
9478,6/18/17,-9999,2181:AL:SCAN
9479,6/18/17,0.67783767,2182:AL:SCAN
9480,6/18/17,1.1588409,2176:AL:SCAN
9481,6/18/17,-9999,2056:AL:SCAN
9482,6/18/17,1.2009676,2179:AL:SCAN
9483,6/18/17,-9999,2115:AL:SCAN
9484,6/18/17,-9999,2175:AL:SCAN
9485,6/18/17,-9999,2053:AL:SCAN
9486,10/22/17,0.08065173,2057:AL:SCAN
9487,10/22/17,0.4942964,2078:AL:SCAN
9488,10/22/17,-0.62757134,2177:AL:SCAN
9489,10/22/17,-0.9877022,2113:AL:SCAN
9490,10/22/17,0.8551637,2174:AL:SCAN
9491,10/22/17,-0.05864755,2055:AL:SCAN
9492,10/22/17,0.49641696,2173:AL:SCAN
9493,10/22/17,0.90545434,2180:AL:SCAN
9494,10/22/17,-0.30231708,2114:AL:SCAN
9495,10/22/17,-0.47492942,2178:AL:SCAN
9496,10/22/17,0.6681322,2181:AL:SCAN
9497,10/22/17,-0.50917834,2182:AL:SCAN
9498,10/22/17,-0.10040091,2176:AL:SCAN
9499,10/22/17,0.06684443,2056:AL:SCAN
9500,10/22/17,0.5863846,2179:AL:SCAN
9501,10/22/17,-0.80104285,2115:AL:SCAN
9502,10/22/17,0.4476565,2175:AL:SCAN
9503,10/22/17,0.8816886,2053:AL:SCAN
9504,1/22/17,-9999,2057:AL:SCAN
9505,1/22/17,-9999,2078:AL:SCAN
9506,1/22/17,-9999,2177:AL:SCAN
9507,1/22/17,-1.0553645,2113:AL:SCAN
9508,1/22/17,-2.378086,2174:AL:SCAN
9509,1/22/17,-9999,2055:AL:SCAN
9510,1/22/17,-9999,2173:AL:SCAN
9511,1/22/17,0.52010673,2180:AL:SCAN
9512,1/22/17,0.08618558,2114:AL:SCAN
9513,1/22/17,-9999,2178:AL:SCAN
9514,1/22/17,0.16075546,2181:AL:SCAN
9515,1/22/17,-2.1755505,2182:AL:SCAN
9516,1/22/17,-9999,2176:AL:SCAN
9517,1/22/17,-0.13862585,2056:AL:SCAN
9518,1/22/17,-9999,2179:AL:SCAN
9519,1/22/17,-9999,2115:AL:SCAN
9520,1/22/17,-1.3409418,2175:AL:SCAN
9521,1/22/17,-9999,2053:AL:SCAN
9522,5/21/17,-0.39334697,2057:AL:SCAN
9523,5/21/17,-0.6299287,2078:AL:SCAN
9524,5/21/17,0.41878414,2177:AL:SCAN
9525,5/21/17,-0.38215044,2113:AL:SCAN
9526,5/21/17,1.39623,2174:AL:SCAN
9527,5/21/17,0.53303725,2055:AL:SCAN
9528,5/21/17,-1.8797265,2173:AL:SCAN
9529,5/21/17,1.1151744,2180:AL:SCAN
9530,5/21/17,0.6724176,2114:AL:SCAN
9531,5/21/17,-0.055230085,2178:AL:SCAN
9532,5/21/17,0.25990224,2181:AL:SCAN
9533,5/21/17,-0.65665346,2182:AL:SCAN
9534,5/21/17,0.16845986,2176:AL:SCAN
9535,5/21/17,-0.08637579,2056:AL:SCAN
9536,5/21/17,-1.0609585,2179:AL:SCAN
9537,5/21/17,-0.7911957,2115:AL:SCAN
9538,5/21/17,-0.30366075,2175:AL:SCAN
9539,5/21/17,-9999,2053:AL:SCAN
9540,1/15/10,1.2310036,2057:AL:SCAN
9541,1/15/10,0.7588394,2078:AL:SCAN
9542,1/15/10,2.1335595,2177:AL:SCAN
9543,1/15/10,1.1838442,2113:AL:SCAN
9544,1/15/10,2.0003996,2174:AL:SCAN
9545,1/15/10,1.3751291,2055:AL:SCAN
9546,1/15/10,1.4423342,2173:AL:SCAN
9547,1/15/10,0.82534546,2180:AL:SCAN
9548,1/15/10,1.5357721,2114:AL:SCAN
9549,1/15/10,2.028868,2178:AL:SCAN
9550,1/15/10,1.4266509,2181:AL:SCAN
9551,1/15/10,1.8933702,2182:AL:SCAN
9552,1/15/10,1.2845191,2176:AL:SCAN
9553,1/15/10,1.271177,2056:AL:SCAN
9554,1/15/10,1.6967047,2179:AL:SCAN
9555,1/15/10,1.6176361,2115:AL:SCAN
9556,1/15/10,2.0332665,2175:AL:SCAN
9557,1/15/10,0.7550841,2053:AL:SCAN
9558,6/25/10,1.5219302,2057:AL:SCAN
9559,6/25/10,1.395174,2078:AL:SCAN
9560,6/25/10,-0.2283181,2177:AL:SCAN
9561,6/25/10,0.55242455,2113:AL:SCAN
9562,6/25/10,0.19543256,2174:AL:SCAN
9563,6/25/10,0.7773376,2055:AL:SCAN
9564,6/25/10,0.65567946,2173:AL:SCAN
9565,6/25/10,-9999,2180:AL:SCAN
9566,6/25/10,0.8765862,2114:AL:SCAN
9567,6/25/10,0.5686719,2178:AL:SCAN
9568,6/25/10,0.43861443,2181:AL:SCAN
9569,6/25/10,0.9969068,2182:AL:SCAN
9570,6/25/10,-0.2226275,2176:AL:SCAN
9571,6/25/10,0.6818603,2056:AL:SCAN
9572,6/25/10,1.0912076,2179:AL:SCAN
9573,6/25/10,0.8260669,2115:AL:SCAN
9574,6/25/10,1.836878,2175:AL:SCAN
9575,6/25/10,0.59162384,2053:AL:SCAN
9576,3/5/10,0.83966875,2057:AL:SCAN
9577,3/5/10,1.2953553,2078:AL:SCAN
9578,3/5/10,0.5469795,2177:AL:SCAN
9579,3/5/10,1.6954756,2113:AL:SCAN
9580,3/5/10,0.277105,2174:AL:SCAN
9581,3/5/10,0.32500184,2055:AL:SCAN
9582,3/5/10,0.4631433,2173:AL:SCAN
9583,3/5/10,-0.091387235,2180:AL:SCAN
9584,3/5/10,1.2336646,2114:AL:SCAN
9585,3/5/10,0.70593274,2178:AL:SCAN
9586,3/5/10,0.8230656,2181:AL:SCAN
9587,3/5/10,0.8504028,2182:AL:SCAN
9588,3/5/10,0.7320795,2176:AL:SCAN
9589,3/5/10,0.23050158,2056:AL:SCAN
9590,3/5/10,0.89389724,2179:AL:SCAN
9591,3/5/10,0.7337255,2115:AL:SCAN
9592,3/5/10,0.45541084,2175:AL:SCAN
9593,3/5/10,0.5265712,2053:AL:SCAN
9594,7/16/10,0.20839158,2057:AL:SCAN
9595,7/16/10,-9999,2078:AL:SCAN
9596,7/16/10,-9999,2177:AL:SCAN
9597,7/16/10,0.3137303,2113:AL:SCAN
9598,7/16/10,0.64123094,2174:AL:SCAN
9599,7/16/10,-9999,2055:AL:SCAN
9600,7/16/10,-9999,2173:AL:SCAN
9601,7/16/10,0.4706938,2180:AL:SCAN
9602,7/16/10,-9999,2114:AL:SCAN
9603,7/16/10,-9999,2178:AL:SCAN
9604,7/16/10,-0.17818668,2181:AL:SCAN
9605,7/16/10,-0.14964734,2182:AL:SCAN
9606,7/16/10,-0.1654396,2176:AL:SCAN
9607,7/16/10,-9999,2056:AL:SCAN
9608,7/16/10,-9999,2179:AL:SCAN
9609,7/16/10,0.7756122,2115:AL:SCAN
9610,7/16/10,-9999,2175:AL:SCAN
9611,7/16/10,-9999,2053:AL:SCAN
9612,8/20/10,0.9547185,2057:AL:SCAN
9613,8/20/10,-2.6323683,2078:AL:SCAN
9614,8/20/10,-9999,2177:AL:SCAN
9615,8/20/10,-1.1681417,2113:AL:SCAN
9616,8/20/10,-9999,2174:AL:SCAN
9617,8/20/10,-9999,2055:AL:SCAN
9618,8/20/10,2.0350258,2173:AL:SCAN
9619,8/20/10,-9999,2180:AL:SCAN
9620,8/20/10,1.749761,2114:AL:SCAN
9621,8/20/10,1.4058927,2178:AL:SCAN
9622,8/20/10,-9999,2181:AL:SCAN
9623,8/20/10,-9999,2182:AL:SCAN
9624,8/20/10,-9999,2176:AL:SCAN
9625,8/20/10,-2.0090246,2056:AL:SCAN
9626,8/20/10,-0.3006129,2179:AL:SCAN
9627,8/20/10,-9999,2115:AL:SCAN
9628,8/20/10,-9999,2175:AL:SCAN
9629,8/20/10,-9999,2053:AL:SCAN
9630,3/26/10,0.5957224,2057:AL:SCAN
9631,3/26/10,0.8529311,2078:AL:SCAN
9632,3/26/10,0.63219386,2177:AL:SCAN
9633,3/26/10,-0.48133728,2113:AL:SCAN
9634,3/26/10,-0.112835445,2174:AL:SCAN
9635,3/26/10,-9999,2055:AL:SCAN
9636,3/26/10,0.54162514,2173:AL:SCAN
9637,3/26/10,1.3918296,2180:AL:SCAN
9638,3/26/10,0.2139238,2114:AL:SCAN
9639,3/26/10,0.7274782,2178:AL:SCAN
9640,3/26/10,1.712062,2181:AL:SCAN
9641,3/26/10,1.2185737,2182:AL:SCAN
9642,3/26/10,0.23489824,2176:AL:SCAN
9643,3/26/10,-0.37798488,2056:AL:SCAN
9644,3/26/10,-0.616366,2179:AL:SCAN
9645,3/26/10,1.0254295,2115:AL:SCAN
9646,3/26/10,1.1224501,2175:AL:SCAN
9647,3/26/10,0.544149,2053:AL:SCAN
9648,12/17/10,1.1031661,2057:AL:SCAN
9649,12/17/10,1.5872693,2078:AL:SCAN
9650,12/17/10,1.2722725,2177:AL:SCAN
9651,12/17/10,2.4243474,2113:AL:SCAN
9652,12/17/10,-1.9588645,2174:AL:SCAN
9653,12/17/10,1.7639105,2055:AL:SCAN
9654,12/17/10,1.629963,2173:AL:SCAN
9655,12/17/10,-1.3409275,2180:AL:SCAN
9656,12/17/10,0.5326873,2114:AL:SCAN
9657,12/17/10,0.7048983,2178:AL:SCAN
9658,12/17/10,0.09135743,2181:AL:SCAN
9659,12/17/10,-1.33941,2182:AL:SCAN
9660,12/17/10,0.2250037,2176:AL:SCAN
9661,12/17/10,1.9579438,2056:AL:SCAN
9662,12/17/10,2.175432,2179:AL:SCAN
9663,12/17/10,0.8531699,2115:AL:SCAN
9664,12/17/10,2.4509807,2175:AL:SCAN
9665,12/17/10,2.6807852,2053:AL:SCAN
9666,7/23/10,-9999,2057:AL:SCAN
9667,7/23/10,-9999,2078:AL:SCAN
9668,7/23/10,-9999,2177:AL:SCAN
9669,7/23/10,-9999,2113:AL:SCAN
9670,7/23/10,-0.1754822,2174:AL:SCAN
9671,7/23/10,-0.15454409,2055:AL:SCAN
9672,7/23/10,-0.39428055,2173:AL:SCAN
9673,7/23/10,-9999,2180:AL:SCAN
9674,7/23/10,0.31189904,2114:AL:SCAN
9675,7/23/10,-0.4118353,2178:AL:SCAN
9676,7/23/10,1.1402618,2181:AL:SCAN
9677,7/23/10,0.4184335,2182:AL:SCAN
9678,7/23/10,-0.36282825,2176:AL:SCAN
9679,7/23/10,-2.2212636,2056:AL:SCAN
9680,7/23/10,-0.22782518,2179:AL:SCAN
9681,7/23/10,0.46969923,2115:AL:SCAN
9682,7/23/10,-9999,2175:AL:SCAN
9683,7/23/10,-9999,2053:AL:SCAN
9684,9/24/10,-1.1230943,2057:AL:SCAN
9685,9/24/10,1.090922,2078:AL:SCAN
9686,9/24/10,-1.9820298,2177:AL:SCAN
9687,9/24/10,-0.31495434,2113:AL:SCAN
9688,9/24/10,-0.1586932,2174:AL:SCAN
9689,9/24/10,-9999,2055:AL:SCAN
9690,9/24/10,-1.019407,2173:AL:SCAN
9691,9/24/10,0.6535859,2180:AL:SCAN
9692,9/24/10,-0.26433313,2114:AL:SCAN
9693,9/24/10,-1.3000468,2178:AL:SCAN
9694,9/24/10,-1.0748427,2181:AL:SCAN
9695,9/24/10,-0.5176729,2182:AL:SCAN
9696,9/24/10,-1.5597384,2176:AL:SCAN
9697,9/24/10,-0.89607096,2056:AL:SCAN
9698,9/24/10,-1.4357733,2179:AL:SCAN
9699,9/24/10,-1.4592502,2115:AL:SCAN
9700,9/24/10,-9999,2175:AL:SCAN
9701,9/24/10,-0.9086521,2053:AL:SCAN
9702,11/12/10,-0.37745705,2057:AL:SCAN
9703,11/12/10,-0.03433785,2078:AL:SCAN
9704,11/12/10,-0.10217312,2177:AL:SCAN
9705,11/12/10,0.2501709,2113:AL:SCAN
9706,11/12/10,-0.16796343,2174:AL:SCAN
9707,11/12/10,-0.97149193,2055:AL:SCAN
9708,11/12/10,-0.34165382,2173:AL:SCAN
9709,11/12/10,-0.2639483,2180:AL:SCAN
9710,11/12/10,0.05765323,2114:AL:SCAN
9711,11/12/10,-0.2149004,2178:AL:SCAN
9712,11/12/10,-0.45830616,2181:AL:SCAN
9713,11/12/10,-0.71211797,2182:AL:SCAN
9714,11/12/10,0.17883795,2176:AL:SCAN
9715,11/12/10,0.106675915,2056:AL:SCAN
9716,11/12/10,-0.11535452,2179:AL:SCAN
9717,11/12/10,0.06381032,2115:AL:SCAN
9718,11/12/10,0.46370035,2175:AL:SCAN
9719,11/12/10,0.066106305,2053:AL:SCAN
9720,9/10/10,-0.8793182,2057:AL:SCAN
9721,9/10/10,-0.10284472,2078:AL:SCAN
9722,9/10/10,-0.26195154,2177:AL:SCAN
9723,9/10/10,0.3748174,2113:AL:SCAN
9724,9/10/10,-1.2128828,2174:AL:SCAN
9725,9/10/10,-9999,2055:AL:SCAN
9726,9/10/10,-1.3895584,2173:AL:SCAN
9727,9/10/10,0.90763956,2180:AL:SCAN
9728,9/10/10,-0.5881443,2114:AL:SCAN
9729,9/10/10,-0.2860004,2178:AL:SCAN
9730,9/10/10,0.7477226,2181:AL:SCAN
9731,9/10/10,-0.56061393,2182:AL:SCAN
9732,9/10/10,-1.0048337,2176:AL:SCAN
9733,9/10/10,-0.72964513,2056:AL:SCAN
9734,9/10/10,-1.6762159,2179:AL:SCAN
9735,9/10/10,-1.8894186,2115:AL:SCAN
9736,9/10/10,-0.7197436,2175:AL:SCAN
9737,9/10/10,-0.34466878,2053:AL:SCAN
9738,4/9/10,-1.014077,2057:AL:SCAN
9739,4/9/10,-0.44755656,2078:AL:SCAN
9740,4/9/10,-0.39832744,2177:AL:SCAN
9741,4/9/10,-0.3967814,2113:AL:SCAN
9742,4/9/10,-0.5794518,2174:AL:SCAN
9743,4/9/10,-1.631304,2055:AL:SCAN
9744,4/9/10,-0.4382091,2173:AL:SCAN
9745,4/9/10,0.6675805,2180:AL:SCAN
9746,4/9/10,-0.15673447,2114:AL:SCAN
9747,4/9/10,-0.8202432,2178:AL:SCAN
9748,4/9/10,-0.4348485,2181:AL:SCAN
9749,4/9/10,-0.46561116,2182:AL:SCAN
9750,4/9/10,-0.6609234,2176:AL:SCAN
9751,4/9/10,-0.5296625,2056:AL:SCAN
9752,4/9/10,0.10995306,2179:AL:SCAN
9753,4/9/10,-0.5779433,2115:AL:SCAN
9754,4/9/10,-9999,2175:AL:SCAN
9755,4/9/10,-0.7619562,2053:AL:SCAN
9756,11/26/10,0.43108243,2057:AL:SCAN
9757,11/26/10,0.7691262,2078:AL:SCAN
9758,11/26/10,-0.2999894,2177:AL:SCAN
9759,11/26/10,0.08162102,2113:AL:SCAN
9760,11/26/10,0.88986486,2174:AL:SCAN
9761,11/26/10,-1.0968451,2055:AL:SCAN
9762,11/26/10,1.1725483,2173:AL:SCAN
9763,11/26/10,0.2364703,2180:AL:SCAN
9764,11/26/10,0.6485295,2114:AL:SCAN
9765,11/26/10,0.32247055,2178:AL:SCAN
9766,11/26/10,0.09250919,2181:AL:SCAN
9767,11/26/10,0.17193441,2182:AL:SCAN
9768,11/26/10,0.77224344,2176:AL:SCAN
9769,11/26/10,0.50807816,2056:AL:SCAN
9770,11/26/10,0.6891616,2179:AL:SCAN
9771,11/26/10,0.42807537,2115:AL:SCAN
9772,11/26/10,-0.05431205,2175:AL:SCAN
9773,11/26/10,-0.13711521,2053:AL:SCAN
9774,12/31/10,-9999,2057:AL:SCAN
9775,12/31/10,-9999,2078:AL:SCAN
9776,12/31/10,-9999,2177:AL:SCAN
9777,12/31/10,-9999,2113:AL:SCAN
9778,12/31/10,-9999,2174:AL:SCAN
9779,12/31/10,-9999,2055:AL:SCAN
9780,12/31/10,-9999,2173:AL:SCAN
9781,12/31/10,-9999,2180:AL:SCAN
9782,12/31/10,-9999,2114:AL:SCAN
9783,12/31/10,-9999,2178:AL:SCAN
9784,12/31/10,-9999,2181:AL:SCAN
9785,12/31/10,-9999,2182:AL:SCAN
9786,12/31/10,-9999,2176:AL:SCAN
9787,12/31/10,-9999,2056:AL:SCAN
9788,12/31/10,-9999,2179:AL:SCAN
9789,12/31/10,-9999,2115:AL:SCAN
9790,12/31/10,-9999,2175:AL:SCAN
9791,12/31/10,-9999,2053:AL:SCAN
9792,8/6/10,0.60675687,2057:AL:SCAN
9793,8/6/10,0.9750879,2078:AL:SCAN
9794,8/6/10,0.8272979,2177:AL:SCAN
9795,8/6/10,1.0922143,2113:AL:SCAN
9796,8/6/10,-1.887439,2174:AL:SCAN
9797,8/6/10,-9999,2055:AL:SCAN
9798,8/6/10,0.9166273,2173:AL:SCAN
9799,8/6/10,-1.102847,2180:AL:SCAN
9800,8/6/10,0.10828777,2114:AL:SCAN
9801,8/6/10,-0.07914559,2178:AL:SCAN
9802,8/6/10,-1.4982743,2181:AL:SCAN
9803,8/6/10,-9999,2182:AL:SCAN
9804,8/6/10,0.6839283,2176:AL:SCAN
9805,8/6/10,-0.057359215,2056:AL:SCAN
9806,8/6/10,-0.40755334,2179:AL:SCAN
9807,8/6/10,-0.047060613,2115:AL:SCAN
9808,8/6/10,-9999,2175:AL:SCAN
9809,8/6/10,1.1287384,2053:AL:SCAN
9810,3/19/10,-0.36318758,2057:AL:SCAN
9811,3/19/10,-0.89661473,2078:AL:SCAN
9812,3/19/10,0.30935708,2177:AL:SCAN
9813,3/19/10,-0.28693396,2113:AL:SCAN
9814,3/19/10,-1.1808208,2174:AL:SCAN
9815,3/19/10,-9999,2055:AL:SCAN
9816,3/19/10,0.1444531,2173:AL:SCAN
9817,3/19/10,-0.6099957,2180:AL:SCAN
9818,3/19/10,-0.6052944,2114:AL:SCAN
9819,3/19/10,0.37022164,2178:AL:SCAN
9820,3/19/10,0.24217224,2181:AL:SCAN
9821,3/19/10,0.4866433,2182:AL:SCAN
9822,3/19/10,0.045125097,2176:AL:SCAN
9823,3/19/10,1.9346637,2056:AL:SCAN
9824,3/19/10,-0.44831097,2179:AL:SCAN
9825,3/19/10,1.2311112,2115:AL:SCAN
9826,3/19/10,-9999,2175:AL:SCAN
9827,3/19/10,-1.273305,2053:AL:SCAN
9828,10/15/10,-1.6238173,2057:AL:SCAN
9829,10/15/10,-1.6636496,2078:AL:SCAN
9830,10/15/10,-0.24433312,2177:AL:SCAN
9831,10/15/10,-1.2141672,2113:AL:SCAN
9832,10/15/10,-1.4417002,2174:AL:SCAN
9833,10/15/10,-2.014723,2055:AL:SCAN
9834,10/15/10,-0.72742385,2173:AL:SCAN
9835,10/15/10,-0.5282295,2180:AL:SCAN
9836,10/15/10,-1.0539947,2114:AL:SCAN
9837,10/15/10,0.18632558,2178:AL:SCAN
9838,10/15/10,-0.48192167,2181:AL:SCAN
9839,10/15/10,-0.109640695,2182:AL:SCAN
9840,10/15/10,-0.15882601,2176:AL:SCAN
9841,10/15/10,-1.3142109,2056:AL:SCAN
9842,10/15/10,-1.6241735,2179:AL:SCAN
9843,10/15/10,-0.44713145,2115:AL:SCAN
9844,10/15/10,-1.9304695,2175:AL:SCAN
9845,10/15/10,-1.5793846,2053:AL:SCAN
9846,2/19/10,1.4906132,2057:AL:SCAN
9847,2/19/10,2.5198872,2078:AL:SCAN
9848,2/19/10,2.1968045,2177:AL:SCAN
9849,2/19/10,1.9642941,2113:AL:SCAN
9850,2/19/10,1.7965381,2174:AL:SCAN
9851,2/19/10,0.75432456,2055:AL:SCAN
9852,2/19/10,1.2638531,2173:AL:SCAN
9853,2/19/10,2.067023,2180:AL:SCAN
9854,2/19/10,1.6346954,2114:AL:SCAN
9855,2/19/10,2.3605144,2178:AL:SCAN
9856,2/19/10,2.2464576,2181:AL:SCAN
9857,2/19/10,2.3120844,2182:AL:SCAN
9858,2/19/10,2.2917662,2176:AL:SCAN
9859,2/19/10,1.601914,2056:AL:SCAN
9860,2/19/10,1.4853119,2179:AL:SCAN
9861,2/19/10,2.178683,2115:AL:SCAN
9862,2/19/10,1.0535343,2175:AL:SCAN
9863,2/19/10,2.2878892,2053:AL:SCAN
9864,10/29/10,-1.150068,2057:AL:SCAN
9865,10/29/10,-1.1214588,2078:AL:SCAN
9866,10/29/10,-0.9807065,2177:AL:SCAN
9867,10/29/10,-1.4454484,2113:AL:SCAN
9868,10/29/10,-0.9412842,2174:AL:SCAN
9869,10/29/10,-1.8362423,2055:AL:SCAN
9870,10/29/10,-2.2572522,2173:AL:SCAN
9871,10/29/10,-1.0378048,2180:AL:SCAN
9872,10/29/10,-1.5833209,2114:AL:SCAN
9873,10/29/10,-1.1699202,2178:AL:SCAN
9874,10/29/10,-1.4522703,2181:AL:SCAN
9875,10/29/10,0.11455819,2182:AL:SCAN
9876,10/29/10,-0.38560212,2176:AL:SCAN
9877,10/29/10,-0.91671795,2056:AL:SCAN
9878,10/29/10,-1.7248278,2179:AL:SCAN
9879,10/29/10,-1.1671627,2115:AL:SCAN
9880,10/29/10,-0.4682086,2175:AL:SCAN
9881,10/29/10,-1.4107318,2053:AL:SCAN
9882,7/2/10,-0.6742781,2057:AL:SCAN
9883,7/2/10,-9999,2078:AL:SCAN
9884,7/2/10,-0.4908967,2177:AL:SCAN
9885,7/2/10,0.29429772,2113:AL:SCAN
9886,7/2/10,0.15379071,2174:AL:SCAN
9887,7/2/10,-9999,2055:AL:SCAN
9888,7/2/10,0.74426246,2173:AL:SCAN
9889,7/2/10,-9999,2180:AL:SCAN
9890,7/2/10,-1.425826,2114:AL:SCAN
9891,7/2/10,0.27358183,2178:AL:SCAN
9892,7/2/10,-9999,2181:AL:SCAN
9893,7/2/10,-9999,2182:AL:SCAN
9894,7/2/10,-0.1394031,2176:AL:SCAN
9895,7/2/10,-0.14765453,2056:AL:SCAN
9896,7/2/10,0.45512354,2179:AL:SCAN
