DateTime,Timeseries
1/8/2009 0:00,-0.499637365
1/15/2009 0:00,-0.802044749
1/22/2009 0:00,-1.158495426
1/29/2009 0:00,-0.589435697
2/5/2009 0:00,-0.341302633
2/12/2009 0:00,0.511194766
2/19/2009 0:00,0.300428271
2/26/2009 0:00,-0.226808116
3/5/2009 0:00,-0.015391964
3/12/2009 0:00,-0.940416634
3/19/2009 0:00,-0.651749253
3/26/2009 0:00,0.091334864
4/2/2009 0:00,-0.230360821
4/9/2009 0:00,-0.10186965
4/16/2009 0:00,-0.588268042
4/23/2009 0:00,-1.339743018
4/30/2009 0:00,0.974861026
5/7/2009 0:00,0.914508641
5/14/2009 0:00,0.924800575
5/21/2009 0:00,1.644927263
5/28/2009 0:00,-0.01483145
6/4/2009 0:00,-1.04554832
6/11/2009 0:00,-1.849526405
6/18/2009 0:00,-1.265708685
6/25/2009 0:00,-0.982897103
7/2/2009 0:00,-0.150754541
7/9/2009 0:00,0.493109882
7/16/2009 0:00,0.567765355
7/23/2009 0:00,0.595476747
7/30/2009 0:00,0.820328534
8/6/2009 0:00,0.683854342
8/13/2009 0:00,0.815560102
8/20/2009 0:00,1.224135876
8/27/2009 0:00,1.228300214
9/3/2009 0:00,1.365844727
9/10/2009 0:00,0.671629488
9/17/2009 0:00,0.997237563
9/24/2009 0:00,1.152242422
10/1/2009 0:00,1.459682584
10/8/2009 0:00,1.364708304
10/15/2009 0:00,1.516334653
10/22/2009 0:00,1.105203867
10/29/2009 0:00,0.826538861
11/5/2009 0:00,0.637731552
11/12/2009 0:00,0.365513235
11/19/2009 0:00,0.731210887
11/26/2009 0:00,0.818636775
12/3/2009 0:00,0.906475544
12/11/2009 0:00,0.462740004
12/18/2009 0:00,0.875401676
12/25/2009 0:00,1.771190166
1/1/2010 0:00,1.671447396
1/8/2010 0:00,1.879982352
1/15/2010 0:00,2.892368793
1/22/2010 0:00,1.150612473
1/29/2010 0:00,1.763322234
2/5/2010 0:00,1.356627584
2/12/2010 0:00,0.653965056
2/19/2010 0:00,0.282777071
2/26/2010 0:00,-0.51955539
3/5/2010 0:00,-0.831857324
3/12/2010 0:00,-1.060377598
3/19/2010 0:00,-1.508497238
3/26/2010 0:00,-1.85917449
4/2/2010 0:00,-1.626192451
4/9/2010 0:00,-1.64468646
4/16/2010 0:00,-1.416750073
4/23/2010 0:00,-1.443425894
4/30/2010 0:00,-0.962589264
5/7/2010 0:00,-0.040826846
5/14/2010 0:00,0.299812615
5/21/2010 0:00,0.496111989
5/28/2010 0:00,0.749213696
6/4/2010 0:00,0.182954535
6/11/2010 0:00,-0.045763299
6/18/2010 0:00,0.204545811
6/25/2010 0:00,-0.274635404
7/2/2010 0:00,-0.437239289
7/9/2010 0:00,-0.227269426
7/16/2010 0:00,-0.410516769
7/23/2010 0:00,-0.171926975
7/30/2010 0:00,-0.345027953
8/6/2010 0:00,-0.633791387
8/13/2010 0:00,-1.37168932
8/20/2010 0:00,-1.881176114
8/27/2010 0:00,-1.820963383
9/3/2010 0:00,-1.727200627
9/10/2010 0:00,-1.993628025
9/17/2010 0:00,-1.930633426
9/24/2010 0:00,-1.711585522
10/1/2010 0:00,-1.498513699
10/8/2010 0:00,-1.140903473
10/15/2010 0:00,-0.8747558
10/22/2010 0:00,0.221868575
10/29/2010 0:00,0.799665689
11/5/2010 0:00,1.669118643
11/12/2010 0:00,1.884894729
11/19/2010 0:00,0.622119784
11/26/2010 0:00,1.53378737
12/3/2010 0:00,1.082591653
12/11/2010 0:00,0.624452531
12/18/2010 0:00,0.512232482
12/25/2010 0:00,
1/1/2011 0:00,-2.401315451
1/8/2011 0:00,-2.418938875
1/15/2011 0:00,-0.039239127
1/22/2011 0:00,-0.375509441
1/29/2011 0:00,1.134483933
2/5/2011 0:00,1.095908046
2/12/2011 0:00,-1.163927197
2/19/2011 0:00,-0.643642366
2/26/2011 0:00,-1.096246958
3/5/2011 0:00,-0.936027229
