Date,ESI,station
1/8/2012,-0.34400514,2176:AL:SCAN
1/8/2012,-1.5867273,2056:AL:SCAN
1/8/2012,-2.2933226,2179:AL:SCAN
1/8/2012,-1.2620851,2115:AL:SCAN
1/8/2012,-0.55518746,2175:AL:SCAN
1/8/2012,-2.0012655,2053:AL:SCAN
1/15/2012,0.5524014,2057:AL:SCAN
1/15/2012,0.8818466,2078:AL:SCAN
1/15/2012,-1.6230512,2177:AL:SCAN
1/15/2012,0.07797631,2113:AL:SCAN
1/15/2012,-0.45432734,2174:AL:SCAN
1/15/2012,0.27119976,2055:AL:SCAN
1/15/2012,0.036201954,2173:AL:SCAN
1/15/2012,0.5400536,2180:AL:SCAN
1/15/2012,-0.57035327,2114:AL:SCAN
1/15/2012,0.7112706,2178:AL:SCAN
1/15/2012,-0.018634314,2181:AL:SCAN
1/15/2012,-0.6388782,2182:AL:SCAN
1/15/2012,-0.4405051,2176:AL:SCAN
1/15/2012,0.46848384,2056:AL:SCAN
1/15/2012,0.5409037,2179:AL:SCAN
1/15/2012,-0.50596243,2115:AL:SCAN
1/15/2012,-0.5260932,2175:AL:SCAN
1/15/2012,0.56826353,2053:AL:SCAN
1/22/2012,1.3057421,2057:AL:SCAN
1/22/2012,1.6856092,2078:AL:SCAN
1/22/2012,0.26429713,2177:AL:SCAN
1/22/2012,0.6862921,2113:AL:SCAN
1/22/2012,0.30531737,2174:AL:SCAN
1/22/2012,0.4001317,2055:AL:SCAN
1/22/2012,1.0674006,2173:AL:SCAN
1/22/2012,0.34262836,2180:AL:SCAN
1/22/2012,-0.052669372,2114:AL:SCAN
1/22/2012,0.76548713,2178:AL:SCAN
1/22/2012,-0.86489093,2181:AL:SCAN
1/22/2012,0.18001279,2182:AL:SCAN
1/22/2012,0.13985579,2176:AL:SCAN
1/22/2012,0.9928327,2056:AL:SCAN
1/22/2012,0.6576632,2179:AL:SCAN
1/22/2012,1.1505686,2115:AL:SCAN
1/22/2012,0.65660393,2175:AL:SCAN
1/22/2012,1.4177917,2053:AL:SCAN
1/29/2012,-0.06605572,2057:AL:SCAN
1/29/2012,0.031246012,2078:AL:SCAN
1/29/2012,-0.1510509,2177:AL:SCAN
1/29/2012,-0.05637288,2113:AL:SCAN
1/29/2012,-1.4965492,2174:AL:SCAN
1/29/2012,-0.8103821,2055:AL:SCAN
1/29/2012,-0.2794743,2173:AL:SCAN
1/29/2012,0.09955562,2180:AL:SCAN
1/29/2012,-1.2196511,2114:AL:SCAN
1/29/2012,-0.45065,2178:AL:SCAN
1/29/2012,-0.69344276,2181:AL:SCAN
1/29/2012,-0.81152135,2182:AL:SCAN
1/29/2012,-0.21681184,2176:AL:SCAN
1/29/2012,-0.13300765,2056:AL:SCAN
1/29/2012,-0.8165909,2179:AL:SCAN
1/29/2012,-0.7262179,2115:AL:SCAN
1/29/2012,-0.6068392,2175:AL:SCAN
1/29/2012,-0.37453192,2053:AL:SCAN
2/5/2012,-0.51917446,2057:AL:SCAN
2/5/2012,-0.4919652,2078:AL:SCAN
2/5/2012,-0.55759263,2177:AL:SCAN
2/5/2012,-0.33024442,2113:AL:SCAN
2/5/2012,0.14375466,2174:AL:SCAN
2/5/2012,-1.0362331,2055:AL:SCAN
2/5/2012,-0.6832811,2173:AL:SCAN
2/5/2012,-1.118748,2180:AL:SCAN
2/5/2012,0.25765738,2114:AL:SCAN
2/5/2012,-0.20889045,2178:AL:SCAN
2/5/2012,-0.6553961,2181:AL:SCAN
2/5/2012,-0.803557,2182:AL:SCAN
2/5/2012,-0.41178027,2176:AL:SCAN
2/5/2012,-0.81760794,2056:AL:SCAN
2/5/2012,-1.0358578,2179:AL:SCAN
2/5/2012,-1.8420497,2115:AL:SCAN
2/5/2012,-0.8099884,2175:AL:SCAN
2/5/2012,0.5731108,2053:AL:SCAN
2/12/2012,-0.47748727,2057:AL:SCAN
2/12/2012,-0.3592403,2078:AL:SCAN
2/12/2012,0.40010837,2177:AL:SCAN
2/12/2012,-0.44788072,2113:AL:SCAN
2/12/2012,-0.042732283,2174:AL:SCAN
2/12/2012,-9999,2055:AL:SCAN
2/12/2012,0.29290983,2173:AL:SCAN
2/12/2012,0.55838317,2180:AL:SCAN
2/12/2012,0.7001409,2114:AL:SCAN
2/12/2012,0.62894017,2178:AL:SCAN
2/12/2012,1.090666,2181:AL:SCAN
2/12/2012,-1.0676123,2182:AL:SCAN
2/12/2012,1.4220884,2176:AL:SCAN
2/12/2012,-0.13772464,2056:AL:SCAN
2/12/2012,0.9518594,2179:AL:SCAN
2/12/2012,0.3662165,2115:AL:SCAN
2/12/2012,0.42905518,2175:AL:SCAN
2/12/2012,-0.22819251,2053:AL:SCAN
2/19/2012,0.61488837,2057:AL:SCAN
2/19/2012,0.86398154,2078:AL:SCAN
2/19/2012,1.9721258,2177:AL:SCAN
2/19/2012,-0.18435721,2113:AL:SCAN
2/19/2012,1.3133872,2174:AL:SCAN
2/19/2012,-9999,2055:AL:SCAN
2/19/2012,0.70742273,2173:AL:SCAN
2/19/2012,-9999,2180:AL:SCAN
2/19/2012,0.021681767,2114:AL:SCAN
2/19/2012,1.8635707,2178:AL:SCAN
2/19/2012,-0.55851954,2181:AL:SCAN
2/19/2012,0.9665383,2182:AL:SCAN
2/19/2012,-0.067163154,2176:AL:SCAN
2/19/2012,-0.03594692,2056:AL:SCAN
2/19/2012,0.45277783,2179:AL:SCAN
2/19/2012,2.3883703,2115:AL:SCAN
2/19/2012,1.1023613,2175:AL:SCAN
2/19/2012,-0.19701162,2053:AL:SCAN
2/26/2012,-0.883857,2057:AL:SCAN
2/26/2012,-0.63494384,2078:AL:SCAN
2/26/2012,1.6837001,2177:AL:SCAN
2/26/2012,-0.8107475,2113:AL:SCAN
2/26/2012,-0.52818304,2174:AL:SCAN
2/26/2012,-1.390258,2055:AL:SCAN
2/26/2012,-0.7382695,2173:AL:SCAN
2/26/2012,1.3524857,2180:AL:SCAN
2/26/2012,0.04143068,2114:AL:SCAN
2/26/2012,1.5344511,2178:AL:SCAN
2/26/2012,-9999,2181:AL:SCAN
2/26/2012,1.5407448,2182:AL:SCAN
2/26/2012,1.0872657,2176:AL:SCAN
2/26/2012,-0.8419473,2056:AL:SCAN
2/26/2012,-1.5574685,2179:AL:SCAN
2/26/2012,1.5012909,2115:AL:SCAN
2/26/2012,-0.10214904,2175:AL:SCAN
2/26/2012,-0.6430644,2053:AL:SCAN
3/4/2012,-1.043877,2057:AL:SCAN
3/4/2012,-0.87723374,2078:AL:SCAN
3/4/2012,0.8242555,2177:AL:SCAN
3/4/2012,-1.2282014,2113:AL:SCAN
3/4/2012,-1.4007845,2174:AL:SCAN
3/4/2012,-1.0804158,2055:AL:SCAN
3/4/2012,-1.055368,2173:AL:SCAN
3/4/2012,0.19666097,2180:AL:SCAN
3/4/2012,0.054407753,2114:AL:SCAN
3/4/2012,0.6580514,2178:AL:SCAN
3/4/2012,-0.2015465,2181:AL:SCAN
3/4/2012,-1.3324627,2182:AL:SCAN
3/4/2012,0.35287043,2176:AL:SCAN
3/4/2012,-1.1675147,2056:AL:SCAN
3/4/2012,-1.003451,2179:AL:SCAN
3/4/2012,0.4298625,2115:AL:SCAN
3/4/2012,1.0013467,2175:AL:SCAN
3/4/2012,-1.0090835,2053:AL:SCAN
3/11/2012,-0.9885757,2057:AL:SCAN
3/11/2012,-0.86502796,2078:AL:SCAN
3/11/2012,-1.3370684,2177:AL:SCAN
3/11/2012,-0.86316746,2113:AL:SCAN
3/11/2012,-1.0757966,2174:AL:SCAN
3/11/2012,-0.20969716,2055:AL:SCAN
3/11/2012,-1.644531,2173:AL:SCAN
3/11/2012,-0.8111324,2180:AL:SCAN
3/11/2012,-1.0937469,2114:AL:SCAN
3/11/2012,-1.1588801,2178:AL:SCAN
3/11/2012,-1.3141052,2181:AL:SCAN
3/11/2012,-1.1920322,2182:AL:SCAN
3/11/2012,-0.79527867,2176:AL:SCAN
3/11/2012,-1.1263138,2056:AL:SCAN
3/11/2012,-0.90151125,2179:AL:SCAN
3/11/2012,-0.40364808,2115:AL:SCAN
3/11/2012,-1.0164236,2175:AL:SCAN
3/11/2012,-1.3141934,2053:AL:SCAN
3/18/2012,0.38914177,2057:AL:SCAN
3/18/2012,-0.04906176,2078:AL:SCAN
3/18/2012,0.5712708,2177:AL:SCAN
3/18/2012,0.4045569,2113:AL:SCAN
3/18/2012,-0.88965154,2174:AL:SCAN
3/18/2012,-1.2688931,2055:AL:SCAN
3/18/2012,-9999,2173:AL:SCAN
3/18/2012,0.07224002,2180:AL:SCAN
3/18/2012,-0.14166264,2114:AL:SCAN
3/18/2012,0.7432118,2178:AL:SCAN
3/18/2012,-0.040990356,2181:AL:SCAN
3/18/2012,0.56621873,2182:AL:SCAN
3/18/2012,0.9535346,2176:AL:SCAN
3/18/2012,0.44624022,2056:AL:SCAN
3/18/2012,1.107134,2179:AL:SCAN
3/18/2012,0.78547037,2115:AL:SCAN
3/18/2012,-9999,2175:AL:SCAN
3/18/2012,-0.6774769,2053:AL:SCAN
3/25/2012,1.0857565,2057:AL:SCAN
3/25/2012,0.52099216,2078:AL:SCAN
3/25/2012,-0.51844347,2177:AL:SCAN
3/25/2012,-0.66679156,2113:AL:SCAN
3/25/2012,-0.7303653,2174:AL:SCAN
3/25/2012,-0.5780986,2055:AL:SCAN
3/25/2012,-0.5721929,2173:AL:SCAN
3/25/2012,0.62533903,2180:AL:SCAN
3/25/2012,0.14777778,2114:AL:SCAN
3/25/2012,-0.80120975,2178:AL:SCAN
3/25/2012,0.39876628,2181:AL:SCAN
3/25/2012,0.3536162,2182:AL:SCAN
3/25/2012,-0.4472167,2176:AL:SCAN
3/25/2012,0.5001695,2056:AL:SCAN
3/25/2012,0.30603033,2179:AL:SCAN
3/25/2012,0.27997723,2115:AL:SCAN
3/25/2012,-1.0214704,2175:AL:SCAN
3/25/2012,0.15704107,2053:AL:SCAN
4/1/2012,-0.4615069,2057:AL:SCAN
4/1/2012,0.10815661,2078:AL:SCAN
4/1/2012,-0.28109476,2177:AL:SCAN
4/1/2012,0.03978368,2113:AL:SCAN
4/1/2012,-0.41309488,2174:AL:SCAN
4/1/2012,-0.93213326,2055:AL:SCAN
4/1/2012,-0.15366006,2173:AL:SCAN
4/1/2012,-0.06891803,2180:AL:SCAN
4/1/2012,0.33513683,2114:AL:SCAN
4/1/2012,-0.30156174,2178:AL:SCAN
4/1/2012,-0.71276957,2181:AL:SCAN
4/1/2012,-0.78126365,2182:AL:SCAN
4/1/2012,-0.5687379,2176:AL:SCAN
4/1/2012,-0.17867526,2056:AL:SCAN
4/1/2012,-0.7524119,2179:AL:SCAN
4/1/2012,-1.0314913,2115:AL:SCAN
4/1/2012,-0.46727982,2175:AL:SCAN
4/1/2012,-0.68743503,2053:AL:SCAN
4/8/2012,-1.16921,2057:AL:SCAN
4/8/2012,-0.055498403,2078:AL:SCAN
4/8/2012,0.89135486,2177:AL:SCAN
4/8/2012,0.12107742,2113:AL:SCAN
4/8/2012,0.39636603,2174:AL:SCAN
4/8/2012,0.7806926,2055:AL:SCAN
4/8/2012,-1.27319,2173:AL:SCAN
4/8/2012,0.2934436,2180:AL:SCAN
4/8/2012,0.47726965,2114:AL:SCAN
4/8/2012,1.0328833,2178:AL:SCAN
4/8/2012,0.5041082,2181:AL:SCAN
4/8/2012,0.43636265,2182:AL:SCAN
4/8/2012,0.11921583,2176:AL:SCAN
4/8/2012,0.7646386,2056:AL:SCAN
4/8/2012,0.5338337,2179:AL:SCAN
4/8/2012,0.97131294,2115:AL:SCAN
4/8/2012,-0.020105662,2175:AL:SCAN
4/8/2012,-1.1872542,2053:AL:SCAN
4/15/2012,-1.2076472,2057:AL:SCAN
4/15/2012,-0.65849954,2078:AL:SCAN
4/15/2012,-0.35006928,2177:AL:SCAN
4/15/2012,0.036151715,2113:AL:SCAN
4/15/2012,0.5194554,2174:AL:SCAN
4/15/2012,0.36837763,2055:AL:SCAN
4/15/2012,-1.4374045,2173:AL:SCAN
4/15/2012,-0.7834542,2180:AL:SCAN
4/15/2012,0.70102036,2114:AL:SCAN
4/15/2012,-0.3549301,2178:AL:SCAN
4/15/2012,0.640678,2181:AL:SCAN
4/15/2012,0.72737426,2182:AL:SCAN
4/15/2012,0.56445825,2176:AL:SCAN
4/15/2012,0.7642505,2056:AL:SCAN
4/15/2012,-0.5345429,2179:AL:SCAN
4/15/2012,1.0035805,2115:AL:SCAN
4/15/2012,-0.96840465,2175:AL:SCAN
4/15/2012,-1.4384936,2053:AL:SCAN
4/22/2012,0.46106967,2057:AL:SCAN
4/22/2012,-0.3951482,2078:AL:SCAN
4/22/2012,-3.3578515,2177:AL:SCAN
4/22/2012,-2.6026874,2113:AL:SCAN
4/22/2012,-1.032237,2174:AL:SCAN
4/22/2012,-0.03808274,2055:AL:SCAN
4/22/2012,0.2779875,2173:AL:SCAN
4/22/2012,-3.0528395,2180:AL:SCAN
4/22/2012,-0.6670259,2114:AL:SCAN
4/22/2012,-2.2543046,2178:AL:SCAN
4/22/2012,-1.05737,2181:AL:SCAN
4/22/2012,-2.3522015,2182:AL:SCAN
4/22/2012,-3.1737463,2176:AL:SCAN
4/22/2012,0.979795,2056:AL:SCAN
4/22/2012,-0.44963524,2179:AL:SCAN
4/22/2012,-3.5,2115:AL:SCAN
4/22/2012,-0.51499087,2175:AL:SCAN
4/22/2012,0.11451002,2053:AL:SCAN
4/29/2012,-0.6773828,2057:AL:SCAN
4/29/2012,-1.1541072,2078:AL:SCAN
4/29/2012,-1.3095305,2177:AL:SCAN
4/29/2012,-1.019982,2113:AL:SCAN
4/29/2012,-1.200697,2174:AL:SCAN
4/29/2012,0.010729678,2055:AL:SCAN
4/29/2012,0.057670183,2173:AL:SCAN
4/29/2012,-1.605878,2180:AL:SCAN
4/29/2012,-0.75171566,2114:AL:SCAN
4/29/2012,-1.0755714,2178:AL:SCAN
4/29/2012,-0.5713736,2181:AL:SCAN
4/29/2012,-0.7083789,2182:AL:SCAN
4/29/2012,-1.4696025,2176:AL:SCAN
4/29/2012,-0.4532378,2056:AL:SCAN
4/29/2012,0.18521833,2179:AL:SCAN
4/29/2012,-0.8139809,2115:AL:SCAN
4/29/2012,-0.8026001,2175:AL:SCAN
4/29/2012,-1.140482,2053:AL:SCAN
5/6/2012,-9999,2057:AL:SCAN
5/6/2012,-9999,2078:AL:SCAN
5/6/2012,-0.47885263,2177:AL:SCAN
5/6/2012,1.0267633,2113:AL:SCAN
5/6/2012,0.18923788,2174:AL:SCAN
5/6/2012,-9999,2055:AL:SCAN
5/6/2012,0.5753009,2173:AL:SCAN
5/6/2012,0.20528418,2180:AL:SCAN
5/6/2012,0.020290315,2114:AL:SCAN
5/6/2012,-0.07998262,2178:AL:SCAN
5/6/2012,0.016516052,2181:AL:SCAN
5/6/2012,-0.56985575,2182:AL:SCAN
5/6/2012,-0.34552515,2176:AL:SCAN
5/6/2012,2.2622335,2056:AL:SCAN
5/6/2012,1.8062099,2179:AL:SCAN
5/6/2012,-0.037345596,2115:AL:SCAN
5/6/2012,0.7091865,2175:AL:SCAN
5/6/2012,1.5403206,2053:AL:SCAN
5/13/2012,0.49126866,2057:AL:SCAN
5/13/2012,3.127546,2078:AL:SCAN
5/13/2012,-0.11005124,2177:AL:SCAN
5/13/2012,2.0846486,2113:AL:SCAN
5/13/2012,-9999,2174:AL:SCAN
5/13/2012,-9999,2055:AL:SCAN
5/13/2012,0.13197224,2173:AL:SCAN
5/13/2012,0.6313555,2180:AL:SCAN
5/13/2012,-0.40216726,2114:AL:SCAN
5/13/2012,0.5456319,2178:AL:SCAN
5/13/2012,0.86376256,2181:AL:SCAN
5/13/2012,0.9818387,2182:AL:SCAN
5/13/2012,-1.6802684,2176:AL:SCAN
5/13/2012,0.9105282,2056:AL:SCAN
5/13/2012,1.7775583,2179:AL:SCAN
5/13/2012,0.604456,2115:AL:SCAN
5/13/2012,0.80547655,2175:AL:SCAN
5/13/2012,0.41095203,2053:AL:SCAN
5/20/2012,-1.1383557,2057:AL:SCAN
5/20/2012,-1.3770391,2078:AL:SCAN
5/20/2012,0.53196937,2177:AL:SCAN
5/20/2012,-0.94296944,2113:AL:SCAN
5/20/2012,-0.46913046,2174:AL:SCAN
5/20/2012,0.001309173,2055:AL:SCAN
5/20/2012,0.02246025,2173:AL:SCAN
5/20/2012,-0.1956955,2180:AL:SCAN
5/20/2012,-2.2443397,2114:AL:SCAN
5/20/2012,0.54908705,2178:AL:SCAN
5/20/2012,-0.15989456,2181:AL:SCAN
5/20/2012,0.03325624,2182:AL:SCAN
5/20/2012,0.25524864,2176:AL:SCAN
5/20/2012,-0.99297774,2056:AL:SCAN
5/20/2012,-0.66049993,2179:AL:SCAN
5/20/2012,0.28089544,2115:AL:SCAN
5/20/2012,0.54930294,2175:AL:SCAN
5/20/2012,-1.9764835,2053:AL:SCAN
5/27/2012,-0.4819357,2057:AL:SCAN
5/27/2012,-1.165894,2078:AL:SCAN
5/27/2012,0.38354897,2177:AL:SCAN
5/27/2012,-0.39667323,2113:AL:SCAN
5/27/2012,0.11838142,2174:AL:SCAN
5/27/2012,-9999,2055:AL:SCAN
5/27/2012,-0.07892932,2173:AL:SCAN
5/27/2012,0.17700955,2180:AL:SCAN
5/27/2012,-0.20392115,2114:AL:SCAN
5/27/2012,0.4763867,2178:AL:SCAN
5/27/2012,-0.55489254,2181:AL:SCAN
5/27/2012,-0.5024055,2182:AL:SCAN
5/27/2012,-0.048313837,2176:AL:SCAN
5/27/2012,-0.9481413,2056:AL:SCAN
5/27/2012,-0.2004672,2179:AL:SCAN
5/27/2012,0.24892795,2115:AL:SCAN
5/27/2012,0.6121169,2175:AL:SCAN
5/27/2012,-0.31711158,2053:AL:SCAN
6/3/2012,-1.050079,2057:AL:SCAN
6/3/2012,-2.3611093,2078:AL:SCAN
6/3/2012,-1.210366,2177:AL:SCAN
6/3/2012,-0.32899645,2113:AL:SCAN
6/3/2012,0.43468067,2174:AL:SCAN
6/3/2012,1.7049576,2055:AL:SCAN
6/3/2012,0.68424577,2173:AL:SCAN
6/3/2012,-1.2291133,2180:AL:SCAN
6/3/2012,0.2782457,2114:AL:SCAN
6/3/2012,-0.30946892,2178:AL:SCAN
6/3/2012,-1.0043038,2181:AL:SCAN
6/3/2012,-0.9681718,2182:AL:SCAN
6/3/2012,-1.5323993,2176:AL:SCAN
6/3/2012,-0.52382433,2056:AL:SCAN
6/3/2012,-0.5375522,2179:AL:SCAN
6/3/2012,-1.5152332,2115:AL:SCAN
6/3/2012,-9999,2175:AL:SCAN
6/3/2012,-2.5091114,2053:AL:SCAN
6/10/2012,0.7281773,2057:AL:SCAN
6/10/2012,-9999,2078:AL:SCAN
6/10/2012,-0.19381824,2177:AL:SCAN
6/10/2012,1.3656352,2113:AL:SCAN
6/10/2012,0.94323516,2174:AL:SCAN
6/10/2012,0.56658155,2055:AL:SCAN
6/10/2012,2.0888095,2173:AL:SCAN
6/10/2012,-9999,2180:AL:SCAN
6/10/2012,0.16104326,2114:AL:SCAN
6/10/2012,1.1053048,2178:AL:SCAN
6/10/2012,-9999,2181:AL:SCAN
6/10/2012,-0.8813065,2182:AL:SCAN
6/10/2012,-1.5789073,2176:AL:SCAN
6/10/2012,1.5070293,2056:AL:SCAN
6/10/2012,-9999,2179:AL:SCAN
6/10/2012,-9999,2115:AL:SCAN
6/10/2012,-9999,2175:AL:SCAN
6/10/2012,-9999,2053:AL:SCAN
6/17/2012,1.1674079,2057:AL:SCAN
6/17/2012,-9999,2078:AL:SCAN
6/17/2012,-9999,2177:AL:SCAN
6/17/2012,1.2957333,2113:AL:SCAN
6/17/2012,0.30182865,2174:AL:SCAN
6/17/2012,-9999,2055:AL:SCAN
6/17/2012,0.30876464,2173:AL:SCAN
6/17/2012,-0.3173698,2180:AL:SCAN
6/17/2012,-1.1038008,2114:AL:SCAN
6/17/2012,0.4156455,2178:AL:SCAN
6/17/2012,-9999,2181:AL:SCAN
6/17/2012,0.34934416,2182:AL:SCAN
6/17/2012,-2.133884,2176:AL:SCAN
6/17/2012,0.1950522,2056:AL:SCAN
6/17/2012,-0.039949194,2179:AL:SCAN
6/17/2012,0.7041101,2115:AL:SCAN
6/17/2012,-9999,2175:AL:SCAN
6/17/2012,0.9013131,2053:AL:SCAN
6/24/2012,-0.55333257,2057:AL:SCAN
6/24/2012,-0.8239848,2078:AL:SCAN
6/24/2012,-9999,2177:AL:SCAN
6/24/2012,-0.42356917,2113:AL:SCAN
6/24/2012,-0.2947529,2174:AL:SCAN
6/24/2012,-0.37743795,2055:AL:SCAN
6/24/2012,-1.6424375,2173:AL:SCAN
6/24/2012,0.80209494,2180:AL:SCAN
6/24/2012,-0.06172303,2114:AL:SCAN
6/24/2012,0.27028725,2178:AL:SCAN
6/24/2012,0.58564055,2181:AL:SCAN
6/24/2012,0.6039916,2182:AL:SCAN
6/24/2012,-0.30382898,2176:AL:SCAN
6/24/2012,-0.3939271,2056:AL:SCAN
6/24/2012,-0.16336869,2179:AL:SCAN
6/24/2012,-0.38458607,2115:AL:SCAN
6/24/2012,-9999,2175:AL:SCAN
6/24/2012,0.3339675,2053:AL:SCAN
7/1/2012,-1.4706379,2057:AL:SCAN
7/1/2012,-0.6032283,2078:AL:SCAN
7/1/2012,-9999,2177:AL:SCAN
7/1/2012,-1.9781768,2113:AL:SCAN
7/1/2012,-2.0909579,2174:AL:SCAN
7/1/2012,-9999,2055:AL:SCAN
7/1/2012,-1.6960896,2173:AL:SCAN
7/1/2012,-1.4872152,2180:AL:SCAN
7/1/2012,-1.2660685,2114:AL:SCAN
7/1/2012,-1.4258109,2178:AL:SCAN
7/1/2012,-2.1405084,2181:AL:SCAN
7/1/2012,-0.14523882,2182:AL:SCAN
7/1/2012,-0.7310322,2176:AL:SCAN
7/1/2012,-1.9424257,2056:AL:SCAN
7/1/2012,-1.5611273,2179:AL:SCAN
7/1/2012,-0.94143444,2115:AL:SCAN
7/1/2012,-1.0775685,2175:AL:SCAN
7/1/2012,-0.104968876,2053:AL:SCAN
7/8/2012,-1.3924849,2057:AL:SCAN
7/8/2012,-1.3567865,2078:AL:SCAN
7/8/2012,0.41383472,2177:AL:SCAN
7/8/2012,-2.0352757,2113:AL:SCAN
7/8/2012,1.2552314,2174:AL:SCAN
7/8/2012,-9999,2055:AL:SCAN
7/8/2012,-1.1729647,2173:AL:SCAN
7/8/2012,-9999,2180:AL:SCAN
7/8/2012,0.18182999,2114:AL:SCAN
7/8/2012,0.41792408,2178:AL:SCAN
7/8/2012,0.73722774,2181:AL:SCAN
7/8/2012,-9999,2182:AL:SCAN
7/8/2012,0.411351,2176:AL:SCAN
7/8/2012,-1.8472099,2056:AL:SCAN
7/8/2012,-0.9366145,2179:AL:SCAN
7/8/2012,0.7362564,2115:AL:SCAN
7/8/2012,1.59957,2175:AL:SCAN
7/8/2012,-1.3551023,2053:AL:SCAN
7/15/2012,-1.4686167,2057:AL:SCAN
7/15/2012,-9999,2078:AL:SCAN
7/15/2012,-9999,2177:AL:SCAN
7/15/2012,-9999,2113:AL:SCAN
7/15/2012,-1.706978,2174:AL:SCAN
7/15/2012,-9999,2055:AL:SCAN
7/15/2012,-9999,2173:AL:SCAN
7/15/2012,-9999,2180:AL:SCAN
7/15/2012,-1.2152323,2114:AL:SCAN
7/15/2012,-0.024465606,2178:AL:SCAN
7/15/2012,-9999,2181:AL:SCAN
7/15/2012,-0.19999035,2182:AL:SCAN
7/15/2012,-0.27448592,2176:AL:SCAN
7/15/2012,1.5942185,2056:AL:SCAN
7/15/2012,1.2374591,2179:AL:SCAN
7/15/2012,0.36438808,2115:AL:SCAN
7/15/2012,-9999,2175:AL:SCAN
7/15/2012,-9999,2053:AL:SCAN
7/22/2012,0.05602594,2057:AL:SCAN
7/22/2012,-9999,2078:AL:SCAN
7/22/2012,-9999,2177:AL:SCAN
7/22/2012,-9999,2113:AL:SCAN
7/22/2012,-2.0021446,2174:AL:SCAN
7/22/2012,1.7607654,2055:AL:SCAN
7/22/2012,1.2158597,2173:AL:SCAN
7/22/2012,-9999,2180:AL:SCAN
7/22/2012,1.3154709,2114:AL:SCAN
7/22/2012,-0.41847512,2178:AL:SCAN
7/22/2012,-0.64177555,2181:AL:SCAN
7/22/2012,-1.1380168,2182:AL:SCAN
7/22/2012,1.0344732,2176:AL:SCAN
7/22/2012,0.5904824,2056:AL:SCAN
7/22/2012,0.73322284,2179:AL:SCAN
7/22/2012,1.2476666,2115:AL:SCAN
7/22/2012,-9999,2175:AL:SCAN
7/22/2012,-9999,2053:AL:SCAN
7/29/2012,0.92834,2057:AL:SCAN
7/29/2012,-9999,2078:AL:SCAN
7/29/2012,-9999,2177:AL:SCAN
7/29/2012,0.34444436,2113:AL:SCAN
7/29/2012,0.3962085,2174:AL:SCAN
7/29/2012,-0.113616705,2055:AL:SCAN
7/29/2012,0.3092033,2173:AL:SCAN
7/29/2012,0.323498,2180:AL:SCAN
7/29/2012,0.973328,2114:AL:SCAN
7/29/2012,-0.12202991,2178:AL:SCAN
7/29/2012,-1.4177932,2181:AL:SCAN
7/29/2012,0.6595632,2182:AL:SCAN
7/29/2012,0.8789836,2176:AL:SCAN
7/29/2012,0.5384166,2056:AL:SCAN
7/29/2012,0.8686117,2179:AL:SCAN
7/29/2012,-0.029216742,2115:AL:SCAN
7/29/2012,-9999,2175:AL:SCAN
7/29/2012,-9999,2053:AL:SCAN
8/5/2012,1.9036678,2057:AL:SCAN
8/5/2012,-9999,2078:AL:SCAN
8/5/2012,-2.82103,2177:AL:SCAN
8/5/2012,1.4709054,2113:AL:SCAN
8/5/2012,-9999,2174:AL:SCAN
8/5/2012,0.29294246,2055:AL:SCAN
8/5/2012,-0.46308228,2173:AL:SCAN
8/5/2012,0.8436661,2180:AL:SCAN
8/5/2012,-0.8484263,2114:AL:SCAN
8/5/2012,0.019096574,2178:AL:SCAN
8/5/2012,-0.9651901,2181:AL:SCAN
8/5/2012,-0.3697919,2182:AL:SCAN
8/5/2012,-0.58159584,2176:AL:SCAN
8/5/2012,1.241012,2056:AL:SCAN
8/5/2012,-0.1915585,2179:AL:SCAN
8/5/2012,-0.760506,2115:AL:SCAN
8/5/2012,-9999,2175:AL:SCAN
8/5/2012,-9999,2053:AL:SCAN
8/12/2012,-0.2438063,2057:AL:SCAN
8/12/2012,1.064127,2078:AL:SCAN
8/12/2012,0.73724306,2177:AL:SCAN
8/12/2012,-1.8823881,2113:AL:SCAN
8/12/2012,0.37509772,2174:AL:SCAN
8/12/2012,-9999,2055:AL:SCAN
8/12/2012,0.8306652,2173:AL:SCAN
8/12/2012,-0.306149,2180:AL:SCAN
8/12/2012,0.85160434,2114:AL:SCAN
8/12/2012,-1.1898007,2178:AL:SCAN
8/12/2012,-0.7222085,2181:AL:SCAN
8/12/2012,-0.010113849,2182:AL:SCAN
8/12/2012,0.85106975,2176:AL:SCAN
8/12/2012,2.2133942,2056:AL:SCAN
8/12/2012,-0.7244455,2179:AL:SCAN
8/12/2012,-0.43919027,2115:AL:SCAN
8/12/2012,-1.0826051,2175:AL:SCAN
8/12/2012,-9999,2053:AL:SCAN
8/19/2012,1.5348115,2057:AL:SCAN
8/19/2012,1.1705714,2078:AL:SCAN
8/19/2012,-9999,2177:AL:SCAN
8/19/2012,-0.015511728,2113:AL:SCAN
8/19/2012,1.5019869,2174:AL:SCAN
8/19/2012,-9999,2055:AL:SCAN
8/19/2012,0.7893327,2173:AL:SCAN
8/19/2012,-1.7198718,2180:AL:SCAN
8/19/2012,0.6961987,2114:AL:SCAN
8/19/2012,0.7465291,2178:AL:SCAN
8/19/2012,-0.84614825,2181:AL:SCAN
8/19/2012,0.08395024,2182:AL:SCAN
8/19/2012,-0.7211594,2176:AL:SCAN
