Date,ESI,station,week_x,week_y,2inANOM,4inANOM,8inANOM,20inANOM,40inANOM
2020-10-21,0.257,2182:AL:SCAN,43,43,,,,,
2020-10-28,0.706,2182:AL:SCAN,44,44,0.4645356986783972,1.7136731634266662,2.016926359401216,,1.8806964539937685
2020-11-04,-0.591,2182:AL:SCAN,45,45,0.48385628895720584,1.7678896593704168,1.757193821536091,,1.9849323787812112
2020-11-18,-1.641,2182:AL:SCAN,47,47,0.05011498285178573,0.840464076730359,1.3800156234325056,,1.222952412554226
2020-11-25,-0.689,2182:AL:SCAN,48,48,-0.712344552511779,0.4875919321668099,1.3845160654696587,,1.1148570948211984
2020-12-02,-1.753,2182:AL:SCAN,49,49,-1.1981085858490184,0.15607959513858916,1.3841346794730982,,1.0965535008900533
2020-12-09,-0.223,2182:AL:SCAN,50,50,-0.7284783258165878,1.0811189753519312,1.8500086005422176,,1.1583009587901218
2020-12-16,0.307,2182:AL:SCAN,51,51,-0.8542089524342297,0.24347231714047587,1.6918386229936029,,1.2334455167977263
2020-12-23,0.138,2182:AL:SCAN,52,52,-1.0035721092611458,0.6304090441841599,1.57855415216421,,1.1045943610910987
2020-12-30,-1.0,2182:AL:SCAN,53,53,-0.7071067811865476,,-0.7071067811865475,,-0.7071067811865568
2010-04-16,0.492,2176:AL:SCAN,15,15,0.17366923701780404,-0.12535148432883106,-0.5662010138651552,-1.184927070919009,-2.062653037351595
2010-04-23,0.057,2176:AL:SCAN,16,16,-0.4395243322025938,-1.0968077891499575,-1.297633789919157,-1.2046697354341738,-1.7106312635177707
2010-04-30,-0.123,2176:AL:SCAN,17,17,0.0854833378613529,-0.2710470950970002,-0.8871191503446605,-1.5287143759886477,-1.638795545518381
2010-05-07,0.186,2176:AL:SCAN,18,18,-0.8631902329511727,-0.3300347609039604,0.10275191002699026,-0.4512297493763604,-1.3106467429498276
2010-05-14,0.536,2176:AL:SCAN,19,19,-0.6812197417240339,-1.0346830236154103,-1.171030304408999,-0.6863158678947154,-1.2175426659485513
2010-05-21,0.951,2176:AL:SCAN,20,20,-0.82845648721525,-0.9878187606315848,-1.2481036174792361,-0.6580075551001104,-1.168854465672173
2010-05-28,0.231,2176:AL:SCAN,21,21,-0.9181742129597431,-1.1133675111696761,-1.1246257983101142,-0.6739667424515878,-0.7896658146473724
2010-06-04,1.071,2176:AL:SCAN,22,22,-0.9901526093836343,-1.3782788004247968,-1.1408821819433628,-0.7880452851703785,-1.1183803192717499
2010-06-11,0.885,2176:AL:SCAN,23,23,-0.09058707648697413,-0.05900577614295948,-0.783482851561336,-0.8560690520504965,-1.2425946460841277
2010-06-18,0.526,2176:AL:SCAN,24,24,-1.2029170368345554,-1.4855141880157123,-1.2878130750452397,-0.9193148758639184,-1.3440095286243696
2010-06-25,-0.223,2176:AL:SCAN,25,25,-1.126949010288115,-1.97069360766448,-1.316933225583996,-1.0845287925894749,-1.4104354472229226
2010-07-02,-0.139,2176:AL:SCAN,26,26,-0.6242898456400712,-1.505822440355143,-1.4145883312790424,-1.1822241716492592,-1.39688171849881
2010-07-09,-0.408,2176:AL:SCAN,27,27,0.03227904994821107,-0.7339184884568897,-1.0764379752659723,-0.7470414628416981,-1.1428140447966546
2010-07-16,-0.165,2176:AL:SCAN,28,28,-0.8358918000731671,-1.1500922800685343,-1.1842711578838572,-1.0422020127412917,-1.1452099215219198
2010-07-23,-0.363,2176:AL:SCAN,29,29,0.057745510306154164,0.38340821305595724,0.505829948109688,0.04871306297782317,-1.0002517248323628
2010-07-30,-1.398,2176:AL:SCAN,30,30,-0.6471994878406444,-1.115365747395525,-1.2001609002593725,-0.3642092387746148,-1.3489873173901041
2010-08-06,0.684,2176:AL:SCAN,31,31,-0.7931243282533358,-1.4541226690394344,-1.28208154616953,-1.068801296606988,-1.0993694257872058
2010-08-13,-1.165,2176:AL:SCAN,32,32,-0.0925939524277759,-0.678768633966376,-1.266740562264807,-1.3730774472518354,-1.5178161003985966
2010-08-27,-0.509,2176:AL:SCAN,34,34,-1.0013942764298185,-0.9441778888462088,-1.425428833499378,-1.170426548913217,-1.2171107313778424
2010-09-03,-0.159,2176:AL:SCAN,35,35,1.0721995362877195,0.2523715011542636,-0.37068163411404564,-1.2124171565038662,-1.2861808504246481
2010-09-10,-1.005,2176:AL:SCAN,36,36,-0.9026057913420027,-1.1270980236401515,-1.3059112921007687,-0.8589834402822766,-1.326554448700996
2010-09-17,-0.789,2176:AL:SCAN,37,37,-1.0503772509154254,-1.3593193404749082,-1.3143006741331187,-0.7992017429878545,-1.4639050841148558
2010-09-24,-1.56,2176:AL:SCAN,38,38,-1.232891730557257,-1.1292260211415017,-1.0053908295994054,-0.8623599197009049,-1.1776574694237123
2010-10-01,-0.187,2176:AL:SCAN,39,39,-1.1367541589443277,-0.880759997368745,-1.067847418620857,-0.7707365089913634,-0.9116460599832544
2010-10-08,-1.976,2176:AL:SCAN,40,40,-1.1395707790457357,-1.0565129757574232,-1.1147492517218924,-0.8523860255870497,-0.9691752620719469
2010-10-15,-0.159,2176:AL:SCAN,41,41,-1.2301122518258143,-1.1308278917632237,-1.1846231674012881,-0.9715715224515262,-1.0859368300458954
2011-05-28,0.792,2176:AL:SCAN,21,21,-0.024312218596680753,-0.7937890168100908,-1.1985347189523237,-1.482060364426916,-1.753508227816718
2011-06-04,0.122,2176:AL:SCAN,22,22,0.16621812857918425,-0.45875849607162567,-0.979579251948425,-1.291934881153169,-1.7567661295949715
2011-06-11,-0.363,2176:AL:SCAN,23,23,-0.254815001356823,-0.7875855282583597,-1.1898480326137062,-1.1966573889165046,-1.3806023019322695
2011-06-18,0.063,2176:AL:SCAN,24,24,-0.13828039182330126,-0.5775163611918703,-1.2164481187455034,-1.3840492438664942,-1.245158211078219
2011-06-25,-1.588,2176:AL:SCAN,25,25,0.12796086920268412,-0.27566001408574564,-1.1336880612768392,-1.293711263132461,-1.208354171814884
2011-07-02,-0.866,2176:AL:SCAN,26,26,-0.4313617186440734,-1.170208712492971,-0.9854019849101613,-1.3744480457740489,-1.18860629517508
