,Date,ESI,station,2inANOM,4inANOM,8inANOM,20inANOM,40inANOM,2in_pr,4in_pr,8in_pr,20in_pr,40in_pr,2inSMSDC,4inSMSDC,8inSMSDC,20inSMSDC,40inSMSDC
2841,2015-12-03,-0.234,2174:AL:SCAN,0.4707281396554071,0.0981083664580919,0.2649633170869444,0.3197400213884726,1.233461204660518,64.41456215152509,51.31248573385072,58.15524305171077,58.94464446444645,91.65140974002198,,,,,
2842,2015-12-10,0.106,2174:AL:SCAN,0.4493740135913636,0.3337305238921431,0.5864669819817477,0.2986409010774299,1.0567816328500343,63.56182354870449,59.41565852545081,70.844867677998,57.98829882988299,86.4640546808251,,,,,
2843,2015-12-17,-1.496,2174:AL:SCAN,0.641552511415525,0.370898486835667,0.563028853863781,0.2608343970332134,0.8617690188964199,71.30206625122992,60.705318420451945,69.98117594950726,56.53690369036903,79.72659587452704,,,,,
2844,2015-12-24,-0.724,2174:AL:SCAN,0.813879514009259,0.8551715227036321,0.8489895388525498,0.3129614408992349,0.7235806259365608,78.14584016617471,80.07304268431865,81.0098549440815,58.65211521152115,74.01440253875259,,,,,
2845,2016-01-08,-0.332,2174:AL:SCAN,-0.049221592518211,-0.2216196966987521,0.2387610154555783,0.3501720494920733,1.0427047694058718,46.233737837542364,40.35608308605341,57.13652973092681,60.351035103510355,86.17112168924692,,,,,
2846,2016-01-15,-0.037,2174:AL:SCAN,0.1632448098572457,0.0753072612848877,0.4245176425348839,0.1354299774596326,1.0324827849590223,53.44921832294741,50.524994293540296,64.12357435499945,51.28262826282628,85.85377761503723,,,,,
2847,2016-01-22,-0.244,2174:AL:SCAN,0.1687477800732165,0.4144747284996181,0.5296346447471083,0.260216855130285,0.912033641360188,53.67880179293758,62.485733850719015,68.57490864799026,56.503150315031505,81.54522153057488,,,,,
2848,2016-01-29,1.503,2174:AL:SCAN,1.406786501319503,0.3728653535892266,0.4993599417009883,0.0578286871366434,0.9201112212191102,94.67585000546627,60.796621775850255,67.25722511349795,48.17731773177318,81.86256560478458,,,,,
2849,2016-02-05,-0.303,2174:AL:SCAN,1.2422447660497302,0.6113296424971527,0.8715002790442057,0.7578394108569446,0.933689862229317,91.75686017273424,70.01826067107966,81.77388993466947,77.38523852385238,82.36299279873063,,,,,
2850,2016-02-12,-0.297,2174:AL:SCAN,0.0443144113977135,-0.3875690665789039,0.0426024751298111,0.4875826675070555,1.004546072218853,49.22925549360446,34.900707601004335,49.20828258221681,66.82043204320432,84.86512876846089,,,,,
2851,2016-02-19,-0.475,2174:AL:SCAN,0.3137192339112022,-0.2669481577213386,0.0500798840711738,0.1708495829846925,0.9001738954593681,58.521919755110964,38.67838393060945,49.52939873768132,52.857785778577856,81.08141096057611,,,,,
2852,2016-03-04,-0.937,2174:AL:SCAN,0.4190537695780593,-0.0665009536229123,0.4458641889707083,0.1720489217572926,1.1425241958995045,62.4248387449437,45.76580689340333,64.99833905436829,52.88028802880288,89.2103014768705,,,,,
2853,2016-03-11,-0.313,2174:AL:SCAN,0.7350076610662213,0.0333479331367175,0.4816028545804221,0.1566062195194864,1.1911158831154245,75.09565977916257,49.09837936544168,66.53748200642232,52.18271827182718,90.73599414134017,,,,,
2854,2016-03-18,-1.398,2174:AL:SCAN,1.1856553895235762,0.5125451438117805,0.7871319915971949,0.3078745448200878,1.1431965090294114,90.49961736088335,66.20634558320019,78.71774997231758,58.46084608460846,89.24691810081778,,,,,
2855,2016-03-25,0.368,2174:AL:SCAN,0.8429213619684919,0.1263468136389965,0.3853475579672156,0.1583438910667627,1.105462986439833,79.2718924237455,52.39671307920566,62.7615989369948,52.25022502250225,88.16062492371537,,,,,
2856,2016-04-01,1.294,2174:AL:SCAN,1.2106259861342177,0.4312388688631396,0.6476989203979145,0.0650298820376446,1.103176644868757,91.02437957800372,63.13627025793198,73.2366293876647,48.46984698469847,88.06298059318931,,,,,
2857,2016-04-08,-0.531,2174:AL:SCAN,0.7628528432428536,-0.0160526825437196,0.4339026436875294,0.3248095920044762,0.8345060361084935,76.09052148245327,47.340789774024195,64.52220130661055,59.16966696669667,78.54265836689858,,,,,
2858,2016-04-15,-0.77,2174:AL:SCAN,0.7104812276331468,0.325891787808149,0.4775708491747606,0.3065220010938829,0.8833178022446969,74.17732589920193,59.09609678155672,66.38246041412911,58.34833483348335,80.44672281215672,,,,,
2859,2016-04-22,0.647,2174:AL:SCAN,0.3867068804122141,0.0537815274348435,0.275899128039173,0.1186057904945606,0.7391954539420416,61.320651579752926,49.771741611504225,58.71996456649319,50.51755175517552,74.74673501769803,,,,,
2860,2016-04-29,3.109,2174:AL:SCAN,0.376072130008554,-0.3644690746894435,0.2282377307457301,0.2103657765469283,0.6583647537260616,60.905214824532635,35.59689568591646,56.79326763370612,54.21917191719172,71.378005614549,,,,,
2861,2016-05-06,-0.179,2174:AL:SCAN,0.6674942251128053,-0.0409139234584795,0.3908901615258706,0.4841822554868109,0.9091785802575156,72.35159068547064,46.598950011412924,62.89447458753183,66.66291629162916,81.42316611741731,,,,,
2862,2016-05-13,-1.058,2174:AL:SCAN,0.210512892696475,0.3081693095085149,0.3828271004345669,0.4302491741443012,0.6127964166053476,55.18749316715863,58.5026249714677,62.66194219909201,64.15391539153916,69.73025753692175,,,,,
2863,2016-05-20,-0.896,2174:AL:SCAN,-0.7649925595910694,-0.637495170007756,0.1421311714111552,0.5466735493218378,0.6196279673047078,23.166065376626214,26.934489842501712,53.47137637028014,69.12691269126913,69.96216282192115,0.0,0.0,,,
2864,2016-05-27,-1.356,2174:AL:SCAN,-1.0141061996504928,-0.6418725298581044,-0.0121393752699537,0.2862749786518714,0.8588787317746593,16.25669618454138,26.82036064825382,47.08227217362418,57.53825382538253,79.60454046136947,1.0,0.0,,,
2865,2016-06-03,0.68,2174:AL:SCAN,-1.1007616471623918,-0.732005054689571,-0.2869929494336627,0.2463075023041694,0.5745122462712261,14.081119492729858,23.93289203378224,36.70689846085705,55.76057605760576,68.24118149639936,1.0,0.0,,,
2866,2016-06-10,1.296,2174:AL:SCAN,-1.5493191380484503,-1.3965848644629304,-0.530114953308518,0.5327058249761077,0.2713069858348068,5.542800918333881,7.8863273225291035,29.166205292880083,68.67686768676867,57.17075552300744,,2.0,0.0,,
2867,2016-06-24,-0.311,2174:AL:SCAN,-0.3430768985617198,-0.0968820225459178,0.1896971490429429,0.4098230625356224,0.3170073301611412,36.61309719033563,44.510385756676556,55.187686856383564,63.18631863186318,58.79409251800317,,,,,
2868,2016-07-01,-0.507,2174:AL:SCAN,-0.8935874146012008,-0.5223516090575623,-0.4850909337371376,0.1275831306676473,0.1158412165955904,19.55832513392369,30.734992010956404,30.439596943860035,50.91134113411341,52.093250335652385,1.0,,,,
2869,2016-07-15,1.731,2174:AL:SCAN,-0.5618658050576864,-0.3322966641732414,-0.2676302103627855,0.6477716973732999,0.3727927800735194,29.65999781349076,36.646884272997035,37.48200642232311,73.06480648064807,60.5883070914195,0.0,,,,
2870,2016-07-22,2.007,2174:AL:SCAN,0.2149399414891196,0.2691627406005936,0.5340897580286829,0.6945243708857174,0.8940139922895942,55.37334645238876,57.20155215704177,68.71885726940539,74.66246624662466,80.86171121689247,,,,,
2871,2016-08-05,1.101,2174:AL:SCAN,0.2472064181351372,0.2671682426731621,0.5966471830797836,0.6474516259916838,0.4732384691688778,56.46660107138952,57.076010043369095,71.28778651312146,73.05355535553555,64.53069693640913,,,,,
2872,2016-08-12,1.064,2174:AL:SCAN,-0.0059833060191158,0.0640681876831389,-0.297136862545628,0.5673933311950464,0.5603751658262754,47.60030611129332,50.205432549646204,36.38578230539254,69.97074707470748,67.66752105455876,,,,,
2873,2016-09-02,-0.872,2174:AL:SCAN,-0.7723139840431507,-0.510082006744641,-0.8024492190958187,0.1690597682077857,0.0157243896770232,22.936481906636054,31.111618351974435,21.10508249363304,52.75652565256526,48.94422067618699,0.0,,0.0,,
2874,2016-09-09,0.217,2174:AL:SCAN,-0.9021307798940782,-0.7708967450920932,-1.1705227103395437,0.1064774639115946,-0.1577598145077902,19.317809117743522,22.540515863958,11.903443693943085,50.0,43.195410716465275,1.0,0.0,1.0,,
2875,2016-09-16,-0.312,2174:AL:SCAN,-0.8450497728046917,-0.5523658627360131,-0.8287405480591403,0.2527450134495938,-0.1014665490528655,20.95769104624467,29.844784295822873,20.407485328313587,56.041854185418536,45.08726962040767,,0.0,,,
2876,2016-09-23,-0.736,2174:AL:SCAN,-0.9586809855630516,-0.4948964268093321,-0.9208160110280736,0.1202507332852742,-0.2092019449145131,17.809117743522464,31.613786806665146,17.893920938987932,50.5963096309631,41.75515684120591,1.0,,1.0,,
2877,2016-09-30,-1.569,2174:AL:SCAN,-0.9147899448675932,-0.2854973945086025,-0.6319196711586346,0.2602803951299386,0.031900081849232,19.055428009183338,38.02784752339649,26.043627505259657,56.51440144014401,49.49347003539607,1.0,,0.0,,
2878,2016-10-07,-0.3,2174:AL:SCAN,-0.7971643606026511,-0.4357374801393142,-0.9195556861866088,0.2525240129561569,0.0202269198809714,22.335191866185635,33.46267975348094,17.949285793378365,56.03060306030603,49.06627608934456,0.0,,1.0,,
2879,2016-10-14,-1.586,2174:AL:SCAN,-1.1184406365811437,-0.7891086140870521,-1.3907520586035118,0.2144315250449873,-0.1955554949886895,13.709412922269596,21.969869892718556,7.8839552651976526,54.399189918991894,42.09691199804711,1.0,0.0,2.0,,
2880,2016-10-21,-1.168,2174:AL:SCAN,-1.1268645570233635,-0.7857856187107872,-1.4377771745405885,0.1978203685058423,-0.0229874898378876,13.479829452279436,22.083999086966447,7.219577012512457,53.83663366336634,47.7114610032955,1.0,0.0,2.0,,
2881,2016-10-28,-1.807,2174:AL:SCAN,-1.268060620890196,-1.0164401129740626,-1.6014097755556829,0.1012100652015708,0.014608108087448,10.145402864327103,15.601460853686373,5.204296312700698,49.62871287128713,48.91980959355548,,1.0,,,
2882,2016-11-11,-1.834,2174:AL:SCAN,-1.4284413074090332,-1.3182022157221576,-1.8540352093870245,-0.021404263962311,-0.1200251202296109,7.204547939215043,9.221638895229399,2.7128778651312144,45.2970297029703,44.501403637251315,2.0,2.0,4.0,,
2883,2016-11-18,-1.34,2174:AL:SCAN,-1.5309526698585791,-1.4043143506485662,-1.870509386146049,-0.1748878163359376,-0.075339668875272,5.859844757844102,7.737959370006847,2.6353670689846087,39.96399639963996,45.978274136457955,,2.0,4.0,,
2884,2016-11-25,-1.542,2174:AL:SCAN,-1.6659117872807123,-1.583181830791785,-2.0523418706909777,-0.4472387201424885,-0.222932796720132,3.9903793593527936,5.090162063455832,1.649872660834902,31.233123312331234,41.266935188575616,3.0,,4.0,,
2885,2016-12-02,-0.529,2174:AL:SCAN,-1.8848170212407347,-1.748277112814137,-1.8623577153313151,-0.8868272246097717,0.014400651078118,2.2193068765715536,3.5836566993837025,2.679658952496955,18.463096309630963,48.90150128158184,4.0,3.0,4.0,1.0,
2886,2016-12-09,-0.95,2174:AL:SCAN,-0.3215987133658284,-0.0499460774695726,0.177548733004008,0.13179414524576,0.50658344529305,37.23625232316606,46.26797534809404,54.60081939984498,51.068856885688575,65.78786769193214,,,,,
2887,2016-12-16,-0.364,2174:AL:SCAN,-0.7644822535792858,-0.5525702116902692,-0.3645605563670316,0.1505545038489495,0.4161419901378358,23.19886301519624,29.810545537548506,34.104750304506695,51.95769576957696,62.27267179299402,0.0,0.0,,,
2888,2016-12-23,-1.661,2174:AL:SCAN,-0.2744532564287432,-0.0309817731834846,0.08415755082226,-0.1235531354367878,0.7271760267911226,38.81053897452717,46.91851175530701,50.96888495183257,41.752925292529255,74.19748565848894,,,,,
2889,2017-01-01,-1.783,2174:AL:SCAN,-0.81655454938809,-0.4224588337576707,-0.1351074591990275,0.1426422893894523,0.6019882585279452,21.78856455668525,33.89637069162292,42.12158122024139,51.64266426642664,69.36409129744904,0.0,,,,
2890,2017-01-22,-2.378,2174:AL:SCAN,-0.3834025547254557,-0.2079909546652616,-0.1385916206959408,2.8761474954358457e-15,0.821584024035214,35.19186618563464,40.92672905729285,41.99977854058244,45.92709270927093,78.03002563163676,,,,,
2891,2017-01-29,-1.57,2174:AL:SCAN,0.1392216790718957,0.5360179954074232,0.5065220763229935,0.4791519791321628,0.804603696666923,52.66207499726686,67.19926957315681,67.5451223563282,66.39288928892888,77.35872085927011,,,,,
2892,2017-02-05,-1.346,2174:AL:SCAN,-1.8753340812522017,-1.4730562972348389,-1.0857840015015006,0.3884642823914082,0.9066988276680832,2.273969607521592,6.665144944076696,13.852286568486324,62.10621062106211,81.36213841083853,4.0,2.0,1.0,,
2893,2017-02-12,0.182,2174:AL:SCAN,1.1695839293896575,0.3643709181149465,0.5142118748168446,0.7801322680112903,0.9246950105410062,90.1607084289931,60.47706003195618,67.92160336618315,78.57785778577858,82.02123764188943,,,,,
2894,2017-02-19,-1.046,2174:AL:SCAN,-1.493465997033589,-0.8747217093950294,-0.6200800191358131,0.2101818610818852,0.8629680857733348,6.275281513064393,19.607395571787265,26.464400398626953,54.1966696669667,79.79982912242158,2.0,1.0,0.0,,
2895,2017-02-26,-0.843,2174:AL:SCAN,-0.3484968178327574,0.0555731418964958,0.2462117302690989,0.0453887124261036,1.041062175719816,36.438176451295504,49.87445788632732,57.49086479902557,47.67101710171017,86.1467106066154,,,,,
2896,2017-03-05,-1.635,2174:AL:SCAN,-0.5585082365546166,-0.3340247899116574,0.1805319338700112,0.4647419045029319,1.1097186447233744,29.780255821580848,36.60123259529788,54.80013287565054,65.70657065706571,88.25826925424143,0.0,,,,
2897,2017-03-12,0.049,2174:AL:SCAN,-0.4971169376732369,-0.0123863751650637,-0.0653278320093334,0.488801230621427,1.0770728730299022,31.649721220072152,47.48915772654645,44.71265640571365,66.85418541854186,87.1475649945075,,,,,
2898,2017-03-19,1.54,2174:AL:SCAN,0.0301181289909619,0.2691660717390903,0.30793438113787,0.4512201683783307,1.1137611306186088,48.75915600743413,57.21296507646656,59.96013730483889,65.02025202520252,88.40473575003051,,,,,
2899,2017-03-26,-1.0,2174:AL:SCAN,-1.5115282999720905,-0.713592567172354,-0.4382184630181278,0.2216814474934664,0.697644051913124,6.089428227834262,24.412234649623375,31.956593954157903,54.75922592259226,72.68399853533504,2.0,0.0,,,
2900,2017-04-02,-0.608,2174:AL:SCAN,-1.0838701153588526,-0.3335816362282132,0.0137277227829989,0.3499226985835131,0.7875441259467136,14.430960970810103,36.612645514722665,48.211715203189016,60.32853285328533,76.6752105455877,1.0,,,,
2901,2017-04-09,-0.393,2174:AL:SCAN,-0.1838714812749018,0.0808691743240201,0.3758927021276849,0.1369152540287918,0.7990044662950531,41.82792172296928,50.70760100433691,62.401727383456986,51.39513951395139,77.1024044916392,,,,,
2902,2017-04-16,-0.962,2174:AL:SCAN,-0.328307134223793,-0.1062058058481906,0.0611303258733071,0.3858376671451303,0.7484458231086181,37.061331584125945,44.21364985163205,50.02768242719522,61.98244824482448,75.1617234224338,,,,,
2903,2017-04-23,-1.407,2174:AL:SCAN,-0.1910856538089928,0.0946036506685211,0.1874481128848141,0.4729281310056282,0.7033569445504653,41.59833825297912,51.20976945902762,55.0769571476027,66.0891089108911,72.8670816550714,,,,,
2904,2017-04-30,-0.78,2174:AL:SCAN,-0.0039008634307465,0.2063351606130496,0.4431368928115134,0.6272196194740227,0.6193826301501754,47.676833934623374,55.147226660579776,64.85439043295315,72.27722772277228,69.94995728060539,,,,,
2905,2017-05-07,-0.446,2174:AL:SCAN,0.0407276344880662,0.0582236603062947,0.3766907264937952,0.0612949077112823,0.8185125722539953,49.08713239313436,50.03423875827436,62.47370169416454,48.3010801080108,77.92017575979496,,,,,
2906,2017-05-14,0.65,2174:AL:SCAN,0.5788023887486248,0.906486331478262,0.5249072614205915,0.5166590501230724,0.5960823625683233,68.82037826609817,81.91052271170966,68.41988705569705,68.01305130513052,69.09556938850237,,,,,
2907,2017-05-21,1.396,2174:AL:SCAN,0.8481391555431823,0.7024410586412548,0.8178887497722257,0.7197410548860365,0.6003920054379845,79.54520607849568,73.76169824241042,79.98006865241945,75.91134113411341,69.315269132186,,,,,
2908,2017-05-28,0.64,2174:AL:SCAN,0.7297600463098209,0.3503787367220453,0.4893798896140777,0.0484024435540424,0.6387155997452588,74.97540177107248,59.97489157726547,66.86967113276492,47.828532853285324,70.67008421823508,,,,,
2909,2017-06-11,-0.182,2174:AL:SCAN,0.5026380298702864,0.0279499255015421,0.1291442489833925,-0.6481152967497151,0.5171919653164283,65.79206297146605,48.85870805752111,52.8512900011073,25.371287128712872,66.26388380324667,,,,0.0,
2910,2017-06-18,1.531,2174:AL:SCAN,0.8582954482270655,0.6564618620407783,0.901470432520163,0.3399497011204573,0.7080017393268105,79.94971028752596,71.74161150422277,82.53792492525744,59.900990099009896,73.35530330770169,,,,,
2911,2017-07-02,0.58,2174:AL:SCAN,0.9449419628173652,0.6994956429072335,0.4894357409247638,-0.1044670233689822,0.4893650551440708,83.10921613643818,73.64756904816252,66.88074410364301,42.38298829882988,65.18979616746002,,,,,
2912,2017-07-09,0.828,2174:AL:SCAN,0.6059060281079319,1.034928771315423,0.2251052602602123,0.1066889853513323,0.2443837642765277,69.82617251557888,86.46427756220041,56.649319012291,50.01125112511251,56.438423044062006,,,,,
2913,2017-07-16,-0.17,2174:AL:SCAN,0.6058552986920955,0.1475981799783518,0.1251707185417682,0.4415380839209836,0.6099102062725479,69.81523996938887,53.070075325268206,52.740560292326435,64.62646264626463,69.60820212376419,,,,,
2914,2017-07-23,0.395,2174:AL:SCAN,0.9093612909155072,0.5082016946455251,0.5658790629981498,0.3199996457877562,0.7076614188124567,81.97223133267738,66.11504222780187,70.14727051267855,58.96714671467147,73.34309776638594,,,,,
2915,2017-07-30,0.138,2174:AL:SCAN,0.8492505790530969,0.2143803921174954,0.2588504212019696,0.052133218577567,0.6205483256075216,79.56707117087569,55.42113672677471,57.955929575905216,47.97479747974798,70.03539606981569,,,,,
2916,2017-08-06,-0.65,2174:AL:SCAN,0.828688868207901,0.3306644211936719,0.3433506392022225,-0.0492152958008763,0.4168381426979115,78.64873729091505,59.284409952065744,61.366404606355886,44.20567056705671,62.297082875625534,,,,,
2917,2017-08-27,-1.464,2174:AL:SCAN,0.6522852145496444,0.3584048962565502,0.4900985088975394,-0.0472314450310801,0.6287191012314994,71.67377282169018,60.26021456288518,66.93610895803343,44.295679567956796,70.34053460270962,,,,,
2918,2017-09-03,0.913,2174:AL:SCAN,0.7753897067991965,0.489851687978809,0.4267089587889093,-0.0479213474304705,0.6665773884825016,76.68087897671367,65.30472494864186,64.20108515114606,44.23942394239424,71.71976077139021,,,,,
